"Plot Title: Mendota Deephole 2m"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 21483259, SEN S/N: 21483259)","Temp, °C (LGR S/N: 21483259, SEN S/N: 21483259)","Coupler Detached (LGR S/N: 21483259)","Coupler Attached (LGR S/N: 21483259)","Host Connected (LGR S/N: 21483259)","Stopped (LGR S/N: 21483259)","End Of File (LGR S/N: 21483259)"
1,10/08/24 02:00:00 PM,-0.4,22.58,Logged,,,,
2,10/08/24 02:00:46 PM,,,,Logged,,,
3,10/08/24 02:00:51 PM,,,,,Logged,,
4,10/08/24 02:01:08 PM,,,Logged,,,,
5,10/08/24 02:30:00 PM,467.4,19.21,,,,,
6,10/08/24 03:00:00 PM,466.7,19.13,,,,,
7,10/08/24 03:30:00 PM,467.4,19.22,,,,,
8,10/08/24 04:00:00 PM,466.7,19.13,,,,,
9,10/08/24 04:30:00 PM,467.8,19.28,,,,,
10,10/08/24 05:00:00 PM,466.3,19.06,,,,,
11,10/08/24 05:30:00 PM,465.1,19.01,,,,,
12,10/08/24 06:00:00 PM,465.1,19.02,,,,,
13,10/08/24 06:30:00 PM,465.1,18.97,,,,,
14,10/08/24 07:00:00 PM,464.7,18.96,,,,,
15,10/08/24 07:30:00 PM,464.3,18.92,,,,,
16,10/08/24 08:00:00 PM,464.3,18.90,,,,,
17,10/08/24 08:30:00 PM,463.9,18.89,,,,,
18,10/08/24 09:00:00 PM,463.6,18.86,,,,,
19,10/08/24 09:30:00 PM,463.5,18.88,,,,,
20,10/08/24 10:00:00 PM,463.6,18.86,,,,,
21,10/08/24 10:30:00 PM,463.6,18.86,,,,,
22,10/08/24 11:00:00 PM,464.7,18.94,,,,,
23,10/08/24 11:30:00 PM,465.5,18.98,,,,,
24,10/09/24 12:00:00 AM,465.9,19.00,,,,,
25,10/09/24 12:30:00 AM,465.5,19.00,,,,,
26,10/09/24 01:00:00 AM,465.5,18.98,,,,,
27,10/09/24 01:30:00 AM,465.9,19.02,,,,,
28,10/09/24 02:00:00 AM,465.9,19.03,,,,,
29,10/09/24 02:30:00 AM,465.9,19.03,,,,,
30,10/09/24 03:00:00 AM,465.9,19.02,,,,,
31,10/09/24 03:30:00 AM,465.9,19.02,,,,,
32,10/09/24 04:00:00 AM,465.9,19.01,,,,,
33,10/09/24 04:30:00 AM,465.9,19.01,,,,,
34,10/09/24 05:00:00 AM,465.9,18.98,,,,,
35,10/09/24 05:30:00 AM,465.9,19.00,,,,,
36,10/09/24 06:00:00 AM,465.5,18.98,,,,,
37,10/09/24 06:30:00 AM,465.9,19.00,,,,,
38,10/09/24 07:00:00 AM,466.3,18.97,,,,,
39,10/09/24 07:30:00 AM,465.1,18.94,,,,,
40,10/09/24 08:00:00 AM,465.1,18.93,,,,,
41,10/09/24 08:30:00 AM,464.7,18.89,,,,,
42,10/09/24 09:00:00 AM,464.7,18.92,,,,,
43,10/09/24 09:30:00 AM,464.7,18.93,,,,,
44,10/09/24 10:00:00 AM,467.6,18.93,,,,,
45,10/09/24 10:30:00 AM,464.7,18.94,,,,,
46,10/09/24 11:00:00 AM,464.7,18.97,,,,,
