"Plot Title: Monona Bottom"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 21483257, SEN S/N: 21483257)","Temp, °C (LGR S/N: 21483257, SEN S/N: 21483257)","Coupler Detached (LGR S/N: 21483257)","Coupler Attached (LGR S/N: 21483257)","Host Connected (LGR S/N: 21483257)","Stopped (LGR S/N: 21483257)","End Of File (LGR S/N: 21483257)"
1,10/10/22 10:00:00 PM,516.1,11.15,Logged,,,,
2,10/10/22 10:30:00 PM,515.7,11.14,,,,,
3,10/10/22 11:00:00 PM,516.1,11.14,,,,,
4,10/10/22 11:30:00 PM,516.1,11.14,,,,,
5,10/11/22 12:00:00 AM,516.5,11.14,,,,,
6,10/11/22 12:30:00 AM,516.5,11.12,,,,,
7,10/11/22 01:00:00 AM,515.3,11.14,,,,,
8,10/11/22 01:30:00 AM,516.1,11.14,,,,,
9,10/11/22 02:00:00 AM,516.5,11.14,,,,,
10,10/11/22 02:30:00 AM,516.5,11.12,,,,,
11,10/11/22 03:00:00 AM,516.9,11.12,,,,,
12,10/11/22 03:30:00 AM,518.5,11.10,,,,,
13,10/11/22 04:00:00 AM,517.7,11.10,,,,,
14,10/11/22 04:30:00 AM,518.1,11.10,,,,,
15,10/11/22 05:00:00 AM,517.7,11.11,,,,,
16,10/11/22 05:30:00 AM,516.9,11.11,,,,,
17,10/11/22 06:00:00 AM,517.7,11.11,,,,,
18,10/11/22 06:30:00 AM,517.7,11.11,,,,,
19,10/11/22 07:00:00 AM,516.9,11.11,,,,,
20,10/11/22 07:30:00 AM,516.9,11.12,,,,,
21,10/11/22 08:00:00 AM,516.5,11.12,,,,,
22,10/11/22 08:30:00 AM,516.5,11.14,,,,,
23,10/11/22 09:00:00 AM,516.1,11.15,,,,,
24,10/11/22 09:30:00 AM,516.5,11.12,,,,,
25,10/11/22 10:00:00 AM,516.1,11.14,,,,,
26,10/11/22 10:30:00 AM,516.1,11.14,,,,,
27,10/11/22 11:00:00 AM,516.1,11.12,,,,,
28,10/11/22 11:30:00 AM,516.5,11.12,,,,,
29,10/11/22 12:00:00 PM,516.5,11.12,,,,,
30,10/11/22 12:30:00 PM,516.5,11.12,,,,,
31,10/11/22 01:00:00 PM,516.5,11.12,,,,,
32,10/11/22 01:30:00 PM,516.9,11.11,,,,,
33,10/11/22 02:00:00 PM,517.7,11.10,,,,,
34,10/11/22 02:30:00 PM,516.5,11.15,,,,,
35,10/11/22 03:00:00 PM,515.3,11.16,,,,,
36,10/11/22 03:30:00 PM,514.4,11.20,,,,,
37,10/11/22 04:00:00 PM,514.8,11.20,,,,,
38,10/11/22 04:30:00 PM,514.8,11.22,,,,,
39,10/11/22 05:00:00 PM,515.3,11.18,,,,,
40,10/11/22 05:30:00 PM,517.3,11.14,,,,,
41,10/11/22 06:00:00 PM,517.3,11.12,,,,,
42,10/11/22 06:30:00 PM,517.3,11.11,,,,,
43,10/11/22 07:00:00 PM,517.3,11.11,,,,,
44,10/11/22 07:30:00 PM,517.3,11.11,,,,,
45,10/11/22 08:00:00 PM,516.9,11.11,,,,,
46,10/11/22 08:30:00 PM,517.3,11.12,,,,,
47,10/11/22 09:00:00 PM,516.9,11.12,,,,,
48,10/11/22 09:30:00 PM,516.9,11.14,,,,,
49,10/11/22 10:00:00 PM,516.1,11.14,,,,,
50,10/11/22 10:30:00 PM,515.3,11.15,,,,,
51,10/11/22 11:00:00 PM,515.3,11.16,,,,,
52,10/11/22 11:30:00 PM,515.3,11.18,,,,,
53,10/12/22 12:00:00 AM,515.3,11.19,,,,,
54,10/12/22 12:30:00 AM,515.3,11.19,,,,,
55,10/12/22 01:00:00 AM,515.7,11.16,,,,,
56,10/12/22 01:30:00 AM,516.5,11.14,,,,,
