"Plot Title: Monona 15 (?) m"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 21506937, SEN S/N: 21506937)","Temp, °C (LGR S/N: 21506937, SEN S/N: 21506937)","Coupler Detached (LGR S/N: 21506937)","Coupler Attached (LGR S/N: 21506937)","Host Connected (LGR S/N: 21506937)","Stopped (LGR S/N: 21506937)","End Of File (LGR S/N: 21506937)"
1,10/10/22 10:00:00 PM,517.6,11.67,Logged,,,,
2,10/10/22 10:30:00 PM,518.0,11.67,,,,,
3,10/10/22 11:00:00 PM,518.4,11.63,,,,,
4,10/10/22 11:30:00 PM,519.6,11.58,,,,,
5,10/11/22 12:00:00 AM,517.6,11.64,,,,,
6,10/11/22 12:30:00 AM,518.0,11.64,,,,,
7,10/11/22 01:00:00 AM,518.4,11.68,,,,,
8,10/11/22 01:30:00 AM,517.5,11.83,,,,,
9,10/11/22 02:00:00 AM,517.5,11.79,,,,,
10,10/11/22 02:30:00 AM,517.5,11.84,,,,,
11,10/11/22 03:00:00 AM,519.4,12.10,,,,,
12,10/11/22 03:30:00 AM,519.8,12.12,,,,,
13,10/11/22 04:00:00 AM,519.8,12.10,,,,,
14,10/11/22 04:30:00 AM,520.5,12.22,,,,,
15,10/11/22 05:00:00 AM,519.4,12.08,,,,,
16,10/11/22 05:30:00 AM,519.0,12.04,,,,,
17,10/11/22 06:00:00 AM,518.7,11.91,,,,,
18,10/11/22 06:30:00 AM,518.7,11.85,,,,,
19,10/11/22 07:00:00 AM,518.3,11.80,,,,,
20,10/11/22 07:30:00 AM,519.8,12.05,,,,,
21,10/11/22 08:00:00 AM,518.6,11.93,,,,,
22,10/11/22 08:30:00 AM,518.3,11.83,,,,,
23,10/11/22 09:00:00 AM,518.3,11.80,,,,,
24,10/11/22 09:30:00 AM,517.5,11.74,,,,,
25,10/11/22 10:00:00 AM,517.5,11.74,,,,,
26,10/11/22 10:30:00 AM,517.5,11.72,,,,,
27,10/11/22 11:00:00 AM,517.5,11.75,,,,,
28,10/11/22 11:30:00 AM,517.6,11.62,,,,,
29,10/11/22 12:00:00 PM,518.8,11.57,,,,,
30,10/11/22 12:30:00 PM,518.9,11.53,,,,,
31,10/11/22 01:00:00 PM,517.7,11.50,,,,,
32,10/11/22 01:30:00 PM,517.3,11.46,,,,,
33,10/11/22 02:00:00 PM,517.7,11.43,,,,,
34,10/11/22 02:30:00 PM,516.9,11.49,,,,,
35,10/11/22 03:00:00 PM,518.7,11.87,,,,,
36,10/11/22 03:30:00 PM,517.9,11.80,,,,,
37,10/11/22 04:00:00 PM,517.2,11.62,,,,,
38,10/11/22 04:30:00 PM,518.8,11.66,,,,,
39,10/11/22 05:00:00 PM,518.7,11.79,,,,,
40,10/11/22 05:30:00 PM,519.1,11.88,,,,,
41,10/11/22 06:00:00 PM,521.8,12.18,,,,,
42,10/11/22 06:30:00 PM,525.9,12.67,,,,,
43,10/11/22 07:00:00 PM,525.9,12.67,,,,,
44,10/11/22 07:30:00 PM,524.0,12.50,,,,,
45,10/11/22 08:00:00 PM,525.2,12.56,,,,,
46,10/11/22 08:30:00 PM,519.8,12.00,,,,,
47,10/11/22 09:00:00 PM,521.0,12.09,,,,,
48,10/11/22 09:30:00 PM,519.5,11.91,,,,,
49,10/11/22 10:00:00 PM,521.1,11.83,,,,,
50,10/11/22 10:30:00 PM,521.1,11.89,,,,,
51,10/11/22 11:00:00 PM,519.5,11.85,,,,,
52,10/11/22 11:30:00 PM,519.2,11.72,,,,,
53,10/12/22 12:00:00 AM,518.8,11.64,,,,,
54,10/12/22 12:30:00 AM,518.8,11.68,,,,,
55,10/12/22 01:00:00 AM,518.8,11.72,,,,,
56,10/12/22 01:30:00 AM,518.3,11.82,,,,,
57,10/12/22 02:00:00 AM,519.1,11.83,,,,,
58,10/12/22 02:30:00 AM,520.3,11.96,,,,,
59,10/12/22 03:00:00 AM,521.4,12.08,,,,,
60,10/12/22 03:30:00 AM,521.0,12.01,,,,,
61,10/12/22 04:00:00 AM,520.7,11.85,,,,,
62,10/12/22 04:30:00 AM,520.8,11.78,,,,,
63,10/12/22 05:00:00 AM,520.4,11.76,,,,,
64,10/12/22 05:30:00 AM,521.1,11.92,,,,,
65,10/12/22 06:00:00 AM,521.4,12.01,,,,,
66,10/12/22 06:30:00 AM,521.0,12.09,,,,,
67,10/12/22 07:00:00 AM,521.0,12.14,,,,,
68,10/12/22 07:30:00 AM,521.4,12.17,,,,,
69,10/12/22 08:00:00 AM,521.0,12.14,,,,,
70,10/12/22 08:30:00 AM,521.8,12.17,,,,,
71,10/12/22 09:00:00 AM,521.8,12.13,,,,,
72,10/12/22 09:30:00 AM,521.4,12.01,,,,,
73,10/12/22 10:00:00 AM,521.5,11.84,,,,,
74,10/12/22 10:30:00 AM,522.0,11.68,,,,,
75,10/12/22 11:00:00 AM,520.7,11.83,,,,,
76,10/12/22 11:30:00 AM,518.7,11.82,,,,,
77,10/12/22 12:00:00 PM,521.4,12.16,,,,,
78,10/12/22 12:30:00 PM,526.1,13.13,,,,,
79,10/12/22 01:00:00 PM,526.3,13.42,,,,,
80,10/12/22 01:30:00 PM,514.8,13.81,,,,,
81,10/12/22 02:00:00 PM,519.0,13.55,,,,,
82,10/12/22 02:30:00 PM,524.9,13.02,,,,,
83,10/12/22 03:00:00 PM,523.5,12.63,,,,,
84,10/12/22 03:30:00 PM,522.3,11.84,,,,,
85,10/12/22 04:00:00 PM,520.1,11.54,,,,,
86,10/12/22 04:30:00 PM,517.6,11.53,,,,,
87,10/12/22 05:00:00 PM,517.6,11.59,,,,,
88,10/12/22 05:30:00 PM,521.7,11.57,,,,,
89,10/12/22 06:00:00 PM,519.3,11.49,,,,,
90,10/12/22 06:30:00 PM,518.8,11.64,,,,,
91,10/12/22 07:00:00 PM,519.3,11.55,,,,,
92,10/12/22 07:30:00 PM,518.8,11.74,,,,,
93,10/12/22 08:00:00 PM,518.7,11.82,,,,,
94,10/12/22 08:30:00 PM,519.9,11.95,,,,,
95,10/12/22 09:00:00 PM,520.6,12.03,,,,,
96,10/12/22 09:30:00 PM,521.8,12.13,,,,,
97,10/12/22 10:00:00 PM,524.0,12.50,,,,,
98,10/12/22 10:30:00 PM,523.6,12.42,,,,,
99,10/12/22 11:00:00 PM,524.8,12.54,,,,,
100,10/12/22 11:30:00 PM,525.5,12.77,,,,,
101,10/13/22 12:00:00 AM,524.8,12.62,,,,,
102,10/13/22 12:30:00 AM,524.8,12.60,,,,,
103,10/13/22 01:00:00 AM,522.9,12.35,,,,,
104,10/13/22 01:30:00 AM,521.3,12.26,,,,,
105,10/13/22 02:00:00 AM,521.8,12.16,,,,,
106,10/13/22 02:30:00 AM,521.3,12.21,,,,,
107,10/13/22 03:00:00 AM,520.6,12.12,,,,,
108,10/13/22 03:30:00 AM,520.2,11.97,,,,,
109,10/13/22 04:00:00 AM,521.5,11.95,,,,,
110,10/13/22 04:30:00 AM,519.9,11.87,,,,,
111,10/13/22 05:00:00 AM,519.9,11.83,,,,,
112,10/13/22 05:30:00 AM,520.6,11.99,,,,,
113,10/13/22 06:00:00 AM,520.6,12.00,,,,,
114,10/13/22 06:30:00 AM,520.7,11.96,,,,,
115,10/13/22 07:00:00 AM,520.6,12.03,,,,,
116,10/13/22 07:30:00 AM,520.6,12.09,,,,,
117,10/13/22 08:00:00 AM,520.2,12.05,,,,,
118,10/13/22 08:30:00 AM,520.5,12.24,,,,,
119,10/13/22 09:00:00 AM,520.5,12.20,,,,,
120,10/13/22 09:30:00 AM,520.5,12.33,,,,,
121,10/13/22 10:00:00 AM,520.5,12.29,,,,,
122,10/13/22 10:30:00 AM,520.1,12.33,,,,,
123,10/13/22 11:00:00 AM,520.5,12.22,,,,,
124,10/13/22 11:30:00 AM,520.5,12.28,,,,,
125,10/13/22 12:00:00 PM,521.2,12.38,,,,,
126,10/13/22 12:30:00 PM,521.6,12.42,,,,,
127,10/13/22 01:00:00 PM,521.6,12.41,,,,,
128,10/13/22 01:30:00 PM,520.9,12.21,,,,,
129,10/13/22 02:00:00 PM,521.7,12.34,,,,,
130,10/13/22 02:30:00 PM,521.7,12.25,,,,,
131,10/13/22 03:00:00 PM,523.6,12.45,,,,,
132,10/13/22 03:30:00 PM,521.7,12.30,,,,,
133,10/13/22 04:00:00 PM,521.0,12.13,,,,,
134,10/13/22 04:30:00 PM,520.2,12.08,,,,,
135,10/13/22 05:00:00 PM,520.1,12.21,,,,,
136,10/13/22 05:30:00 PM,520.7,11.97,,,,,
137,10/13/22 06:00:00 PM,520.7,11.84,,,,,
138,10/13/22 06:30:00 PM,521.1,11.96,,,,,
139,10/13/22 07:00:00 PM,521.1,11.96,,,,,
140,10/13/22 07:30:00 PM,521.4,12.05,,,,,
141,10/13/22 08:00:00 PM,520.5,12.22,,,,,
142,10/13/22 08:30:00 PM,521.0,12.09,,,,,
143,10/13/22 09:00:00 PM,521.9,12.00,,,,,
144,10/13/22 09:30:00 PM,521.4,12.12,,,,,
145,10/13/22 10:00:00 PM,520.6,12.10,,,,,
146,10/13/22 10:30:00 PM,520.8,12.41,,,,,
147,10/13/22 11:00:00 PM,520.8,12.39,,,,,
148,10/13/22 11:30:00 PM,520.9,12.28,,,,,
149,10/14/22 12:00:00 AM,522.1,12.31,,,,,
150,10/14/22 12:30:00 AM,522.1,12.30,,,,,
151,10/14/22 01:00:00 AM,522.5,12.24,,,,,
152,10/14/22 01:30:00 AM,522.2,12.18,,,,,
153,10/14/22 02:00:00 AM,522.1,12.25,,,,,
154,10/14/22 02:30:00 AM,523.4,12.17,,,,,
155,10/14/22 03:00:00 AM,522.9,12.28,,,,,
156,10/14/22 03:30:00 AM,524.2,12.17,,,,,
157,10/14/22 04:00:00 AM,523.8,12.24,,,,,
158,10/14/22 04:30:00 AM,524.2,12.13,,,,,
159,10/14/22 05:00:00 AM,523.3,12.28,,,,,
160,10/14/22 05:30:00 AM,525.0,12.16,,,,,
161,10/14/22 06:00:00 AM,523.9,11.99,,,,,
162,10/14/22 06:30:00 AM,524.2,12.13,,,,,
163,10/14/22 07:00:00 AM,524.9,12.31,,,,,
164,10/14/22 07:30:00 AM,525.0,12.24,,,,,
165,10/14/22 08:00:00 AM,524.2,12.24,,,,,
166,10/14/22 08:30:00 AM,524.1,12.33,,,,,
167,10/14/22 09:00:00 AM,524.1,12.39,,,,,
168,10/14/22 09:30:00 AM,523.7,12.39,,,,,
169,10/14/22 10:00:00 AM,524.0,12.45,,,,,
170,10/14/22 10:30:00 AM,524.4,12.53,,,,,
171,10/14/22 11:00:00 AM,523.6,12.49,,,,,
172,10/14/22 11:30:00 AM,523.6,12.46,,,,,
173,10/14/22 12:00:00 PM,523.6,12.42,,,,,
174,10/14/22 12:30:00 PM,523.7,12.41,,,,,
175,10/14/22 01:00:00 PM,524.1,12.35,,,,,
176,10/14/22 01:30:00 PM,525.7,12.31,,,,,
177,10/14/22 02:00:00 PM,527.0,12.21,,,,,
178,10/14/22 02:30:00 PM,525.9,11.93,,,,,
179,10/14/22 03:00:00 PM,526.0,11.91,,,,,
180,10/14/22 03:30:00 PM,520.5,12.26,,,,,
181,10/14/22 04:00:00 PM,525.1,11.91,,,,,
182,10/14/22 04:30:00 PM,525.2,11.85,,,,,
183,10/14/22 05:00:00 PM,524.3,11.95,,,,,
184,10/14/22 05:30:00 PM,523.9,11.89,,,,,
185,10/14/22 06:00:00 PM,517.5,12.46,,,,,
186,10/14/22 06:30:00 PM,510.2,12.60,,,,,
187,10/14/22 07:00:00 PM,497.5,12.87,,,,,
188,10/14/22 07:30:00 PM,510.5,12.77,,,,,
189,10/14/22 08:00:00 PM,503.1,13.04,,,,,
190,10/14/22 08:30:00 PM,503.5,13.05,,,,,
191,10/14/22 09:00:00 PM,504.7,13.04,,,,,
192,10/14/22 09:30:00 PM,503.9,13.04,,,,,
193,10/14/22 10:00:00 PM,508.7,13.05,,,,,
194,10/14/22 10:30:00 PM,506.2,13.16,,,,,
195,10/14/22 11:00:00 PM,512.0,12.89,,,,,
196,10/14/22 11:30:00 PM,492.7,13.59,,,,,
197,10/15/22 12:00:00 AM,491.8,13.60,,,,,
198,10/15/22 12:30:00 AM,493.0,13.66,,,,,
199,10/15/22 01:00:00 AM,494.7,13.58,,,,,
200,10/15/22 01:30:00 AM,491.4,13.68,,,,,
201,10/15/22 02:00:00 AM,501.3,13.41,,,,,
202,10/15/22 02:30:00 AM,492.6,13.80,,,,,
203,10/15/22 03:00:00 AM,497.6,13.45,,,,,
204,10/15/22 03:30:00 AM,506.2,13.20,,,,,
205,10/15/22 04:00:00 AM,518.5,12.93,,,,,
206,10/15/22 04:30:00 AM,522.6,12.80,,,,,
207,10/15/22 05:00:00 AM,507.4,13.23,,,,,
208,10/15/22 05:30:00 AM,497.6,13.43,,,,,
209,10/15/22 06:00:00 AM,496.8,13.37,,,,,
210,10/15/22 06:30:00 AM,503.8,13.17,,,,,
211,10/15/22 07:00:00 AM,508.3,13.00,,,,,
212,10/15/22 07:30:00 AM,491.7,13.16,,,,,
213,10/15/22 08:00:00 AM,490.1,13.14,,,,,
214,10/15/22 08:30:00 AM,496.6,13.02,,,,,
215,10/15/22 09:00:00 AM,488.9,12.96,,,,,
216,10/15/22 09:30:00 AM,498.7,12.83,,,,,
217,10/15/22 10:00:00 AM,493.9,12.84,,,,,
218,10/15/22 10:30:00 AM,491.0,12.83,,,,,
219,10/15/22 11:00:00 AM,491.9,12.80,,,,,
220,10/15/22 11:30:00 AM,485.4,12.85,,,,,
221,10/15/22 12:00:00 PM,492.3,12.77,,,,,
222,10/15/22 12:30:00 PM,472.7,13.06,,,,,
223,10/15/22 01:00:00 PM,465.8,13.22,,,,,
224,10/15/22 01:30:00 PM,462.9,13.34,,,,,
225,10/15/22 02:00:00 PM,462.9,13.31,,,,,
226,10/15/22 02:30:00 PM,465.0,13.26,,,,,
227,10/15/22 03:00:00 PM,464.9,13.30,,,,,
228,10/15/22 03:30:00 PM,466.5,13.37,,,,,
229,10/15/22 04:00:00 PM,467.8,13.33,,,,,
230,10/15/22 04:30:00 PM,469.4,13.23,,,,,
231,10/15/22 05:00:00 PM,474.3,13.09,,,,,
232,10/15/22 05:30:00 PM,468.2,13.30,,,,,
233,10/15/22 06:00:00 PM,467.4,13.31,,,,,
234,10/15/22 06:30:00 PM,479.5,13.21,,,,,
235,10/15/22 07:00:00 PM,490.9,13.04,,,,,
236,10/15/22 07:30:00 PM,487.6,13.13,,,,,
237,10/15/22 08:00:00 PM,484.0,13.23,,,,,
238,10/15/22 08:30:00 PM,488.4,13.14,,,,,
239,10/15/22 09:00:00 PM,486.4,13.16,,,,,
240,10/15/22 09:30:00 PM,484.0,13.14,,,,,
241,10/15/22 10:00:00 PM,484.4,13.23,,,,,
242,10/15/22 10:30:00 PM,481.5,13.35,,,,,
243,10/15/22 11:00:00 PM,479.5,13.34,,,,,
244,10/15/22 11:30:00 PM,477.0,13.31,,,,,
245,10/16/22 12:00:00 AM,472.2,13.33,,,,,
246,10/16/22 12:30:00 AM,470.1,13.38,,,,,
247,10/16/22 01:00:00 AM,470.6,13.37,,,,,
248,10/16/22 01:30:00 AM,468.5,13.41,,,,,
249,10/16/22 02:00:00 AM,469.3,13.41,,,,,
250,10/16/22 02:30:00 AM,468.5,13.43,,,,,
251,10/16/22 03:00:00 AM,468.1,13.46,,,,,
252,10/16/22 03:30:00 AM,470.1,13.41,,,,,
253,10/16/22 04:00:00 AM,471.0,13.37,,,,,
254,10/16/22 04:30:00 AM,472.6,13.35,,,,,
255,10/16/22 05:00:00 AM,473.8,13.33,,,,,
256,10/16/22 05:30:00 AM,487.2,13.16,,,,,
257,10/16/22 06:00:00 AM,481.5,13.20,,,,,
258,10/16/22 06:30:00 AM,483.6,13.14,,,,,
259,10/16/22 07:00:00 AM,482.0,13.16,,,,,
260,10/16/22 07:30:00 AM,482.0,13.20,,,,,
261,10/16/22 08:00:00 AM,480.7,13.21,,,,,
262,10/16/22 08:30:00 AM,475.9,13.20,,,,,
263,10/16/22 09:00:00 AM,478.7,13.23,,,,,
264,10/16/22 09:30:00 AM,468.6,13.29,,,,,
265,10/16/22 10:00:00 AM,468.2,13.27,,,,,
266,10/16/22 10:30:00 AM,466.9,13.42,,,,,
267,10/16/22 11:00:00 AM,467.3,13.46,,,,,
268,10/16/22 11:30:00 AM,472.2,13.26,,,,,
269,10/16/22 12:00:00 PM,471.0,13.37,,,,,
270,10/16/22 12:30:00 PM,467.3,13.42,,,,,
271,10/16/22 01:00:00 PM,468.1,13.45,,,,,
272,10/16/22 01:30:00 PM,469.7,13.42,,,,,
273,10/16/22 02:00:00 PM,471.4,13.37,,,,,
274,10/16/22 02:30:00 PM,472.6,13.34,,,,,
275,10/16/22 03:00:00 PM,470.6,13.34,,,,,
276,10/16/22 03:30:00 PM,469.4,13.33,,,,,
277,10/16/22 04:00:00 PM,464.1,13.29,,,,,
278,10/16/22 04:30:00 PM,465.0,13.21,,,,,
279,10/16/22 05:00:00 PM,465.4,13.17,,,,,
280,10/16/22 05:30:00 PM,465.0,13.27,,,,,
281,10/16/22 06:00:00 PM,472.7,13.13,,,,,
282,10/16/22 06:30:00 PM,466.5,13.41,,,,,
283,10/16/22 07:00:00 PM,468.5,13.46,,,,,
284,10/16/22 07:30:00 PM,466.9,13.51,,,,,
285,10/16/22 08:00:00 PM,466.1,13.48,,,,,
286,10/16/22 08:30:00 PM,466.9,13.47,,,,,
287,10/16/22 09:00:00 PM,468.9,13.42,,,,,
288,10/16/22 09:30:00 PM,468.1,13.45,,,,,
289,10/16/22 10:00:00 PM,459.8,13.14,,,,,
290,10/16/22 10:30:00 PM,461.7,13.26,,,,,
291,10/16/22 11:00:00 PM,462.6,13.22,,,,,
292,10/16/22 11:30:00 PM,462.9,13.31,,,,,
293,10/17/22 12:00:00 AM,462.9,13.29,,,,,
294,10/17/22 12:30:00 AM,463.3,13.30,,,,,
295,10/17/22 01:00:00 AM,462.9,13.29,,,,,
296,10/17/22 01:30:00 AM,462.9,13.26,,,,,
297,10/17/22 02:00:00 AM,462.9,13.25,,,,,
298,10/17/22 02:30:00 AM,463.0,13.20,,,,,
299,10/17/22 03:00:00 AM,462.6,13.21,,,,,
300,10/17/22 03:30:00 AM,463.0,13.18,,,,,
301,10/17/22 04:00:00 AM,464.2,13.13,,,,,
302,10/17/22 04:30:00 AM,461.8,13.16,,,,,
303,10/17/22 05:00:00 AM,461.8,13.13,,,,,
304,10/17/22 05:30:00 AM,461.8,13.12,,,,,
305,10/17/22 06:00:00 AM,462.2,13.08,,,,,
306,10/17/22 06:30:00 AM,464.7,13.04,,,,,
307,10/17/22 07:00:00 AM,466.3,13.01,,,,,
308,10/17/22 07:30:00 AM,461.8,13.01,,,,,
309,10/17/22 08:00:00 AM,463.1,13.00,,,,,
310,10/17/22 08:30:00 AM,464.3,12.96,,,,,
311,10/17/22 09:00:00 AM,463.1,12.97,,,,,
312,10/17/22 09:30:00 AM,463.1,12.96,,,,,
