"Plot Title: Mendota Deephole 2 m"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 21483259, SEN S/N: 21483259)","Temp, °C (LGR S/N: 21483259, SEN S/N: 21483259)","Coupler Detached (LGR S/N: 21483259)","Coupler Attached (LGR S/N: 21483259)","Host Connected (LGR S/N: 21483259)","Stopped (LGR S/N: 21483259)","End Of File (LGR S/N: 21483259)"
1,10/07/22 12:00:00 AM,444.9,17.24,Logged,,,,
2,10/07/22 12:30:00 AM,444.5,17.21,,,,,
3,10/07/22 01:00:00 AM,444.2,17.18,,,,,
4,10/07/22 01:30:00 AM,444.6,17.19,,,,,
5,10/07/22 02:00:00 AM,443.8,17.17,,,,,
6,10/07/22 02:30:00 AM,444.2,17.13,,,,,
7,10/07/22 03:00:00 AM,444.2,17.14,,,,,
8,10/07/22 03:30:00 AM,443.8,17.09,,,,,
9,10/07/22 04:00:00 AM,443.8,17.11,,,,,
10,10/07/22 04:30:00 AM,444.2,17.11,,,,,
11,10/07/22 05:00:00 AM,443.8,17.07,,,,,
12,10/07/22 05:30:00 AM,443.8,17.07,,,,,
13,10/07/22 06:00:00 AM,443.8,17.03,,,,,
14,10/07/22 06:30:00 AM,444.2,17.07,,,,,
15,10/07/22 07:00:00 AM,444.6,17.07,,,,,
16,10/07/22 07:30:00 AM,443.8,17.03,,,,,
17,10/07/22 08:00:00 AM,443.4,17.03,,,,,
18,10/07/22 08:30:00 AM,443.8,17.09,,,,,
19,10/07/22 09:00:00 AM,444.2,17.09,,,,,
20,10/07/22 09:30:00 AM,444.6,17.10,,,,,
21,10/07/22 10:00:00 AM,444.6,17.11,,,,,
22,10/07/22 10:30:00 AM,445.0,17.13,,,,,
23,10/07/22 11:00:00 AM,445.0,17.14,,,,,
24,10/07/22 11:30:00 AM,445.0,17.14,,,,,
25,10/07/22 12:00:00 PM,444.6,17.15,,,,,
26,10/07/22 12:30:00 PM,444.6,17.18,,,,,
27,10/07/22 01:00:00 PM,445.0,17.19,,,,,
28,10/07/22 01:30:00 PM,444.2,17.18,,,,,
29,10/07/22 02:00:00 PM,444.9,17.22,,,,,
30,10/07/22 02:30:00 PM,444.9,17.24,,,,,
31,10/07/22 03:00:00 PM,445.0,17.21,,,,,
32,10/07/22 03:30:00 PM,445.0,17.21,,,,,
33,10/07/22 04:00:00 PM,444.2,17.19,,,,,
34,10/07/22 04:30:00 PM,444.2,17.17,,,,,
35,10/07/22 05:00:00 PM,444.2,17.13,,,,,
36,10/07/22 05:30:00 PM,443.8,17.10,,,,,
37,10/07/22 06:00:00 PM,443.4,17.06,,,,,
38,10/07/22 06:30:00 PM,443.4,17.05,,,,,
39,10/07/22 07:00:00 PM,443.0,17.01,,,,,
40,10/07/22 07:30:00 PM,442.6,16.99,,,,,
41,10/07/22 08:00:00 PM,443.1,16.96,,,,,
42,10/07/22 08:30:00 PM,441.9,16.90,,,,,
43,10/07/22 09:00:00 PM,442.3,16.92,,,,,
44,10/07/22 09:30:00 PM,441.9,16.92,,,,,
45,10/07/22 10:00:00 PM,441.9,16.90,,,,,
46,10/07/22 10:30:00 PM,441.9,16.86,,,,,
47,10/07/22 11:00:00 PM,441.5,16.84,,,,,
48,10/07/22 11:30:00 PM,441.5,16.84,,,,,
49,10/08/22 12:00:00 AM,441.1,16.82,,,,,
50,10/08/22 12:30:00 AM,441.1,16.80,,,,,
51,10/08/22 01:00:00 AM,441.1,16.81,,,,,
52,10/08/22 01:30:00 AM,440.7,16.80,,,,,
53,10/08/22 02:00:00 AM,440.7,16.76,,,,,
54,10/08/22 02:30:00 AM,441.1,16.78,,,,,
55,10/08/22 03:00:00 AM,440.7,16.77,,,,,
56,10/08/22 03:30:00 AM,440.7,16.76,,,,,
57,10/08/22 04:00:00 AM,440.7,16.76,,,,,
58,10/08/22 04:30:00 AM,440.7,16.73,,,,,
59,10/08/22 05:00:00 AM,440.7,16.73,,,,,
60,10/08/22 05:30:00 AM,440.3,16.72,,,,,
61,10/08/22 06:00:00 AM,440.7,16.73,,,,,
62,10/08/22 06:30:00 AM,440.7,16.69,,,,,
63,10/08/22 07:00:00 AM,440.7,16.71,,,,,
64,10/08/22 07:30:00 AM,440.0,16.67,,,,,
65,10/08/22 08:00:00 AM,440.7,16.69,,,,,
66,10/08/22 08:30:00 AM,440.0,16.65,,,,,
67,10/08/22 09:00:00 AM,440.0,16.64,,,,,
68,10/08/22 09:30:00 AM,440.4,16.67,,,,,
69,10/08/22 10:00:00 AM,440.4,16.65,,,,,
70,10/08/22 10:30:00 AM,440.4,16.67,,,,,
71,10/08/22 11:00:00 AM,440.4,16.68,,,,,
72,10/08/22 11:30:00 AM,440.4,16.68,,,,,
73,10/08/22 12:00:00 PM,440.4,16.68,,,,,
74,10/08/22 12:30:00 PM,440.4,16.67,,,,,
75,10/08/22 01:00:00 PM,440.4,16.65,,,,,
76,10/08/22 01:30:00 PM,440.4,16.64,,,,,
77,10/08/22 02:00:00 PM,440.4,16.64,,,,,
78,10/08/22 02:30:00 PM,440.0,16.63,,,,,
79,10/08/22 03:00:00 PM,440.0,16.60,,,,,
80,10/08/22 03:30:00 PM,440.0,16.53,,,,,
81,10/08/22 04:00:00 PM,440.0,16.53,,,,,
82,10/08/22 04:30:00 PM,440.0,16.49,,,,,
83,10/08/22 05:00:00 PM,439.6,16.47,,,,,
84,10/08/22 05:30:00 PM,439.3,16.43,,,,,
85,10/08/22 06:00:00 PM,439.3,16.39,,,,,
86,10/08/22 06:30:00 PM,439.7,16.39,,,,,
87,10/08/22 07:00:00 PM,439.7,16.38,,,,,
88,10/08/22 07:30:00 PM,439.7,16.36,,,,,
89,10/08/22 08:00:00 PM,438.9,16.35,,,,,
90,10/08/22 08:30:00 PM,438.5,16.34,,,,,
91,10/08/22 09:00:00 PM,438.5,16.34,,,,,
92,10/08/22 09:30:00 PM,438.9,16.34,,,,,
93,10/08/22 10:00:00 PM,438.9,16.31,,,,,
94,10/08/22 10:30:00 PM,438.9,16.30,,,,,
