"Plot Title: Mendota Deephole 20 m"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 21483263, SEN S/N: 21483263)","Temp, °C (LGR S/N: 21483263, SEN S/N: 21483263)","Coupler Detached (LGR S/N: 21483263)","Coupler Attached (LGR S/N: 21483263)","Host Connected (LGR S/N: 21483263)","Stopped (LGR S/N: 21483263)","End Of File (LGR S/N: 21483263)"
1,10/07/22 12:00:00 AM,445.8,9.89,Logged,,,,
2,10/07/22 12:30:00 AM,446.6,9.89,,,,,
3,10/07/22 01:00:00 AM,450.3,9.87,,,,,
4,10/07/22 01:30:00 AM,449.5,9.90,,,,,
5,10/07/22 02:00:00 AM,448.2,9.90,,,,,
6,10/07/22 02:30:00 AM,448.2,9.92,,,,,
7,10/07/22 03:00:00 AM,448.2,9.90,,,,,
8,10/07/22 03:30:00 AM,448.2,9.90,,,,,
9,10/07/22 04:00:00 AM,444.6,9.89,,,,,
10,10/07/22 04:30:00 AM,444.5,10.02,,,,,
11,10/07/22 05:00:00 AM,444.1,10.06,,,,,
12,10/07/22 05:30:00 AM,444.5,10.06,,,,,
13,10/07/22 06:00:00 AM,444.1,10.13,,,,,
14,10/07/22 06:30:00 AM,444.4,10.17,,,,,
15,10/07/22 07:00:00 AM,444.8,10.20,,,,,
16,10/07/22 07:30:00 AM,444.8,10.24,,,,,
17,10/07/22 08:00:00 AM,444.8,10.22,,,,,
18,10/07/22 08:30:00 AM,444.8,10.22,,,,,
19,10/07/22 09:00:00 AM,444.8,10.22,,,,,
20,10/07/22 09:30:00 AM,444.4,10.21,,,,,
21,10/07/22 10:00:00 AM,444.4,10.24,,,,,
22,10/07/22 10:30:00 AM,444.4,10.27,,,,,
23,10/07/22 11:00:00 AM,444.0,10.34,,,,,
24,10/07/22 11:30:00 AM,444.0,10.30,,,,,
25,10/07/22 12:00:00 PM,444.4,10.29,,,,,
26,10/07/22 12:30:00 PM,444.0,10.25,,,,,
27,10/07/22 01:00:00 PM,443.6,10.30,,,,,
28,10/07/22 01:30:00 PM,444.0,10.21,,,,,
29,10/07/22 02:00:00 PM,444.8,10.22,,,,,
30,10/07/22 02:30:00 PM,444.0,10.17,,,,,
31,10/07/22 03:00:00 PM,444.1,10.12,,,,,
32,10/07/22 03:30:00 PM,444.9,10.15,,,,,
33,10/07/22 04:00:00 PM,444.5,10.04,,,,,
34,10/07/22 04:30:00 PM,444.9,10.01,,,,,
35,10/07/22 05:00:00 PM,445.3,9.99,,,,,
36,10/07/22 05:30:00 PM,445.3,10.02,,,,,
37,10/07/22 06:00:00 PM,444.9,10.03,,,,,
38,10/07/22 06:30:00 PM,444.1,10.10,,,,,
39,10/07/22 07:00:00 PM,444.5,10.04,,,,,
40,10/07/22 07:30:00 PM,444.4,10.17,,,,,
41,10/07/22 08:00:00 PM,444.1,10.11,,,,,
42,10/07/22 08:30:00 PM,444.9,10.06,,,,,
43,10/07/22 09:00:00 PM,444.1,10.08,,,,,
44,10/07/22 09:30:00 PM,446.1,10.17,,,,,
45,10/07/22 10:00:00 PM,446.1,10.16,,,,,
46,10/07/22 10:30:00 PM,444.9,10.17,,,,,
47,10/07/22 11:00:00 PM,445.3,10.10,,,,,
48,10/07/22 11:30:00 PM,445.3,10.10,,,,,
49,10/08/22 12:00:00 AM,445.3,10.10,,,,,
50,10/08/22 12:30:00 AM,444.9,10.02,,,,,
51,10/08/22 01:00:00 AM,445.4,9.94,,,,,
