"Plot Title: Mendota Deephole 20m"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 21483263, SEN S/N: 21483263)","Temp, °C (LGR S/N: 21483263, SEN S/N: 21483263)","Coupler Detached (LGR S/N: 21483263)","Coupler Attached (LGR S/N: 21483263)","Host Connected (LGR S/N: 21483263)","End Of File (LGR S/N: 21483263)"
163,06/17/23 08:00:00 PM,400.2,8.27,,,,
164,06/17/23 08:30:00 PM,400.2,8.27,,,,
165,06/17/23 09:00:00 PM,399.4,8.26,,,,
166,06/17/23 09:30:00 PM,399.8,8.27,,,,
167,06/17/23 10:00:00 PM,399.4,8.27,,,,
168,06/17/23 10:30:00 PM,400.2,8.27,,,,
169,06/17/23 11:00:00 PM,400.2,8.26,,,,
170,06/17/23 11:30:00 PM,400.2,8.27,,,,
171,06/18/23 12:00:00 AM,399.4,8.26,,,,
172,06/18/23 12:30:00 AM,399.4,8.23,,,,
173,06/18/23 01:00:00 AM,399.4,8.23,,,,
174,06/18/23 01:30:00 AM,399.4,8.23,,,,
175,06/18/23 02:00:00 AM,399.4,8.23,,,,
176,06/18/23 02:30:00 AM,399.4,8.22,,,,
177,06/18/23 03:00:00 AM,399.4,8.22,,,,
178,06/18/23 03:30:00 AM,399.4,8.23,,,,
179,06/18/23 04:00:00 AM,399.4,8.24,,,,
180,06/18/23 04:30:00 AM,399.4,8.26,,,,
181,06/18/23 05:00:00 AM,400.2,8.27,,,,
182,06/18/23 05:30:00 AM,400.2,8.27,,,,
183,06/18/23 06:00:00 AM,400.2,8.27,,,,
184,06/18/23 06:30:00 AM,399.8,8.26,,,,
185,06/18/23 07:00:00 AM,400.2,8.27,,,,
186,06/18/23 07:30:00 AM,399.8,8.27,,,,
187,06/18/23 08:00:00 AM,400.2,8.27,,,,
188,06/18/23 08:30:00 AM,400.2,8.28,,,,
189,06/18/23 09:00:00 AM,400.2,8.29,,,,
190,06/18/23 09:30:00 AM,399.8,8.29,,,,
191,06/18/23 10:00:00 AM,401.0,8.45,,,,
192,06/18/23 10:30:00 AM,401.4,8.44,,,,
193,06/18/23 11:00:00 AM,401.0,8.41,,,,
194,06/18/23 11:30:00 AM,401.0,8.41,,,,
195,06/18/23 12:00:00 PM,400.6,8.36,,,,
196,06/18/23 12:30:00 PM,400.2,8.29,,,,
197,06/18/23 01:00:00 PM,400.2,8.31,,,,
198,06/18/23 01:30:00 PM,400.2,8.28,,,,
199,06/18/23 02:00:00 PM,400.2,8.27,,,,
200,06/18/23 02:30:00 PM,400.2,8.27,,,,
201,06/18/23 03:00:00 PM,400.2,8.27,,,,
202,06/18/23 03:30:00 PM,400.2,8.27,,,,
203,06/18/23 04:00:00 PM,400.2,8.27,,,,
204,06/18/23 04:30:00 PM,400.2,8.29,,,,
205,06/18/23 05:00:00 PM,400.2,8.33,,,,
206,06/18/23 05:30:00 PM,401.0,8.42,,,,
207,06/18/23 06:00:00 PM,401.0,8.46,,,,
208,06/18/23 06:30:00 PM,401.0,8.45,,,,
209,06/18/23 07:00:00 PM,401.0,8.44,,,,
210,06/18/23 07:30:00 PM,401.0,8.42,,,,
211,06/18/23 08:00:00 PM,401.0,8.40,,,,
212,06/18/23 08:30:00 PM,401.0,8.36,,,,
213,06/18/23 09:00:00 PM,401.0,8.41,,,,
214,06/18/23 09:30:00 PM,401.0,8.42,,,,
215,06/18/23 10:00:00 PM,401.0,8.41,,,,
216,06/18/23 10:30:00 PM,401.0,8.45,,,,
217,06/18/23 11:00:00 PM,401.0,8.45,,,,
218,06/18/23 11:30:00 PM,401.0,8.46,,,,
219,06/19/23 12:00:00 AM,401.0,8.45,,,,
220,06/19/23 12:30:00 AM,401.0,8.37,,,,
221,06/19/23 01:00:00 AM,401.0,8.46,,,,
222,06/19/23 01:30:00 AM,401.0,8.37,,,,
223,06/19/23 02:00:00 AM,400.6,8.36,,,,
224,06/19/23 02:30:00 AM,401.0,8.35,,,,
225,06/19/23 03:00:00 AM,401.0,8.38,,,,
226,06/19/23 03:30:00 AM,401.0,8.42,,,,
227,06/19/23 04:00:00 AM,401.0,8.41,,,,
228,06/19/23 04:30:00 AM,401.0,8.36,,,,
229,06/19/23 05:00:00 AM,400.6,8.32,,,,
230,06/19/23 05:30:00 AM,400.2,8.27,,,,
231,06/19/23 06:00:00 AM,400.2,8.28,,,,
232,06/19/23 06:30:00 AM,400.6,8.33,,,,
233,06/19/23 07:00:00 AM,401.0,8.36,,,,
234,06/19/23 07:30:00 AM,400.6,8.33,,,,
235,06/19/23 08:00:00 AM,399.8,8.29,,,,
236,06/19/23 08:30:00 AM,400.2,8.27,,,,
237,06/19/23 09:00:00 AM,400.6,8.33,,,,
238,06/19/23 09:30:00 AM,400.2,8.32,,,,
239,06/19/23 10:00:00 AM,400.6,8.35,,,,
240,06/19/23 10:30:00 AM,400.6,8.33,,,,
241,06/19/23 11:00:00 AM,400.6,8.33,,,,
242,06/19/23 11:30:00 AM,400.6,8.37,,,,
243,06/19/23 12:00:00 PM,400.6,8.29,,,,
244,06/19/23 12:30:00 PM,401.0,8.35,,,,
245,06/19/23 01:00:00 PM,400.6,8.36,,,,
246,06/19/23 01:30:00 PM,400.2,8.27,,,,
247,06/19/23 02:00:00 PM,399.8,8.26,,,,
248,06/19/23 02:30:00 PM,399.8,8.23,,,,
249,06/19/23 03:00:00 PM,400.2,8.23,,,,
250,06/19/23 03:30:00 PM,400.2,8.23,,,,
251,06/19/23 04:00:00 PM,400.2,8.23,,,,
252,06/19/23 04:30:00 PM,399.4,8.23,,,,
253,06/19/23 05:00:00 PM,400.2,8.23,,,,
254,06/19/23 05:30:00 PM,399.4,8.24,,,,
255,06/19/23 06:00:00 PM,400.2,8.23,,,,
256,06/19/23 06:30:00 PM,399.8,8.22,,,,
257,06/19/23 07:00:00 PM,399.4,8.22,,,,
258,06/19/23 07:30:00 PM,399.5,8.19,,,,
259,06/19/23 08:00:00 PM,398.6,8.18,,,,
260,06/19/23 08:30:00 PM,399.9,8.18,,,,
261,06/19/23 09:00:00 PM,399.5,8.19,,,,
262,06/19/23 09:30:00 PM,399.5,8.18,,,,
263,06/19/23 10:00:00 PM,400.3,8.21,,,,
264,06/19/23 10:30:00 PM,399.0,8.19,,,,
265,06/19/23 11:00:00 PM,399.4,8.21,,,,
266,06/19/23 11:30:00 PM,399.4,8.22,,,,
267,06/20/23 12:00:00 AM,399.4,8.22,,,,
268,06/20/23 12:30:00 AM,399.4,8.22,,,,
269,06/20/23 01:00:00 AM,399.4,8.23,,,,
270,06/20/23 01:30:00 AM,400.2,8.24,,,,
271,06/20/23 02:00:00 AM,399.8,8.28,,,,
272,06/20/23 02:30:00 AM,400.2,8.27,,,,
273,06/20/23 03:00:00 AM,400.2,8.28,,,,
274,06/20/23 03:30:00 AM,400.2,8.28,,,,
275,06/20/23 04:00:00 AM,400.2,8.23,,,,
276,06/20/23 04:30:00 AM,399.8,8.24,,,,
277,06/20/23 05:00:00 AM,400.2,8.26,,,,
278,06/20/23 05:30:00 AM,399.8,8.28,,,,
279,06/20/23 06:00:00 AM,400.2,8.35,,,,
280,06/20/23 06:30:00 AM,400.2,8.35,,,,
281,06/20/23 07:00:00 AM,399.8,8.31,,,,
282,06/20/23 07:30:00 AM,399.8,8.32,,,,
283,06/20/23 08:00:00 AM,399.8,8.29,,,,
284,06/20/23 08:30:00 AM,399.8,8.27,,,,
285,06/20/23 09:00:00 AM,399.8,8.23,,,,
286,06/20/23 09:30:00 AM,400.3,8.22,,,,
287,06/20/23 10:00:00 AM,399.4,8.23,,,,
288,06/20/23 10:30:00 AM,399.8,8.22,,,,
289,06/20/23 11:00:00 AM,399.4,8.21,,,,
290,06/20/23 11:30:00 AM,399.5,8.19,,,,
291,06/20/23 12:00:00 PM,399.5,8.18,,,,
292,06/20/23 12:30:00 PM,399.5,8.18,,,,
293,06/20/23 01:00:00 PM,399.5,8.19,,,,
294,06/20/23 01:30:00 PM,399.5,8.18,,,,
295,06/20/23 02:00:00 PM,399.5,8.18,,,,
296,06/20/23 02:30:00 PM,399.4,8.21,,,,
297,06/20/23 03:00:00 PM,400.2,8.24,,,,
298,06/20/23 03:30:00 PM,400.3,8.22,,,,
299,06/20/23 04:00:00 PM,400.3,8.22,,,,
300,06/20/23 04:30:00 PM,399.4,8.22,,,,
301,06/20/23 05:00:00 PM,399.4,8.22,,,,
302,06/20/23 05:30:00 PM,399.4,8.22,,,,
303,06/20/23 06:00:00 PM,399.4,8.23,,,,
304,06/20/23 06:30:00 PM,400.2,8.27,,,,
305,06/20/23 07:00:00 PM,400.2,8.27,,,,
306,06/20/23 07:30:00 PM,399.8,8.28,,,,
307,06/20/23 08:00:00 PM,399.8,8.29,,,,
308,06/20/23 08:30:00 PM,400.2,8.31,,,,
309,06/20/23 09:00:00 PM,400.2,8.31,,,,
310,06/20/23 09:30:00 PM,400.2,8.32,,,,
311,06/20/23 10:00:00 PM,400.6,8.32,,,,
312,06/20/23 10:30:00 PM,399.8,8.31,,,,
313,06/20/23 11:00:00 PM,399.4,8.31,,,,
314,06/20/23 11:30:00 PM,400.2,8.29,,,,
315,06/21/23 12:00:00 AM,401.0,8.32,,,,
316,06/21/23 12:30:00 AM,400.2,8.37,,,,
317,06/21/23 01:00:00 AM,400.6,8.42,,,,
318,06/21/23 01:30:00 AM,401.0,8.49,,,,
319,06/21/23 02:00:00 AM,401.0,8.45,,,,
320,06/21/23 02:30:00 AM,401.0,8.35,,,,
321,06/21/23 03:00:00 AM,401.0,8.35,,,,
322,06/21/23 03:30:00 AM,400.6,8.36,,,,
323,06/21/23 04:00:00 AM,400.6,8.32,,,,
324,06/21/23 04:30:00 AM,401.0,8.37,,,,
325,06/21/23 05:00:00 AM,400.2,8.35,,,,
326,06/21/23 05:30:00 AM,399.8,8.33,,,,
327,06/21/23 06:00:00 AM,399.8,8.35,,,,
328,06/21/23 06:30:00 AM,399.8,8.33,,,,
329,06/21/23 07:00:00 AM,400.2,8.35,,,,
330,06/21/23 07:30:00 AM,400.2,8.37,,,,
331,06/21/23 08:00:00 AM,399.8,8.31,,,,
332,06/21/23 08:30:00 AM,400.2,8.33,,,,
333,06/21/23 09:00:00 AM,400.2,8.32,,,,
334,06/21/23 09:30:00 AM,400.2,8.32,,,,
335,06/21/23 10:00:00 AM,400.2,8.32,,,,
336,06/21/23 10:30:00 AM,399.8,8.31,,,,
337,06/21/23 11:00:00 AM,400.2,8.28,,,,
338,06/21/23 11:30:00 AM,399.4,8.28,,,,
339,06/21/23 12:00:00 PM,400.3,8.19,,,,
340,06/21/23 12:30:00 PM,400.3,8.17,,,,
341,06/21/23 01:00:00 PM,400.3,8.17,,,,
342,06/21/23 01:30:00 PM,400.3,8.14,,,,
343,06/21/23 02:00:00 PM,400.3,8.15,,,,
344,06/21/23 02:30:00 PM,400.3,8.15,,,,
345,06/21/23 03:00:00 PM,400.3,8.15,,,,
346,06/21/23 03:30:00 PM,400.3,8.14,,,,
347,06/21/23 04:00:00 PM,400.3,8.15,,,,
348,06/21/23 04:30:00 PM,400.7,8.15,,,,
349,06/21/23 05:00:00 PM,400.3,8.17,,,,
350,06/21/23 05:30:00 PM,400.3,8.18,,,,
351,06/21/23 06:00:00 PM,400.3,8.19,,,,
352,06/21/23 06:30:00 PM,399.4,8.22,,,,
353,06/21/23 07:00:00 PM,399.8,8.27,,,,
354,06/21/23 07:30:00 PM,400.2,8.28,,,,
355,06/21/23 08:00:00 PM,399.8,8.31,,,,
356,06/21/23 08:30:00 PM,400.6,8.37,,,,
357,06/21/23 09:00:00 PM,400.6,8.37,,,,
358,06/21/23 09:30:00 PM,400.2,8.40,,,,
359,06/21/23 10:00:00 PM,400.6,8.36,,,,
360,06/21/23 10:30:00 PM,400.6,8.32,,,,
361,06/21/23 11:00:00 PM,400.6,8.31,,,,
362,06/21/23 11:30:00 PM,400.2,8.31,,,,
363,06/22/23 12:00:00 AM,400.6,8.31,,,,
364,06/22/23 12:30:00 AM,400.6,8.31,,,,
365,06/22/23 01:00:00 AM,400.6,8.29,,,,
366,06/22/23 01:30:00 AM,400.6,8.31,,,,
367,06/22/23 02:00:00 AM,400.6,8.32,,,,
368,06/22/23 02:30:00 AM,400.6,8.36,,,,
369,06/22/23 03:00:00 AM,400.6,8.36,,,,
370,06/22/23 03:30:00 AM,400.6,8.38,,,,
371,06/22/23 04:00:00 AM,400.6,8.40,,,,
372,06/22/23 04:30:00 AM,401.0,8.40,,,,
373,06/22/23 05:00:00 AM,400.6,8.41,,,,
374,06/22/23 05:30:00 AM,401.0,8.42,,,,
375,06/22/23 06:00:00 AM,401.0,8.41,,,,
376,06/22/23 06:30:00 AM,401.0,8.42,,,,
377,06/22/23 07:00:00 AM,401.0,8.41,,,,
378,06/22/23 07:30:00 AM,401.0,8.41,,,,
379,06/22/23 08:00:00 AM,401.0,8.41,,,,
380,06/22/23 08:30:00 AM,401.0,8.37,,,,
381,06/22/23 09:00:00 AM,401.0,8.35,,,,
382,06/22/23 09:30:00 AM,400.6,8.35,,,,
383,06/22/23 10:00:00 AM,400.6,8.28,,,,
384,06/22/23 10:30:00 AM,400.6,8.24,,,,
385,06/22/23 11:00:00 AM,400.2,8.23,,,,
386,06/22/23 11:30:00 AM,400.2,8.23,,,,
387,06/22/23 12:00:00 PM,400.3,8.22,,,,
388,06/22/23 12:30:00 PM,400.2,8.23,,,,
389,06/22/23 01:00:00 PM,400.6,8.27,,,,
390,06/22/23 01:30:00 PM,400.6,8.28,,,,
391,06/22/23 02:00:00 PM,400.6,8.27,,,,
392,06/22/23 02:30:00 PM,400.6,8.26,,,,
393,06/22/23 03:00:00 PM,400.6,8.26,,,,
394,06/22/23 03:30:00 PM,400.2,8.23,,,,
395,06/22/23 04:00:00 PM,400.7,8.22,,,,
396,06/22/23 04:30:00 PM,400.7,8.22,,,,
397,06/22/23 05:00:00 PM,400.7,8.23,,,,
398,06/22/23 05:30:00 PM,400.7,8.21,,,,
399,06/22/23 06:00:00 PM,400.7,8.21,,,,
400,06/22/23 06:30:00 PM,400.7,8.21,,,,
401,06/22/23 07:00:00 PM,400.7,8.21,,,,
402,06/22/23 07:30:00 PM,400.3,8.19,,,,
403,06/22/23 08:00:00 PM,400.3,8.21,,,,
404,06/22/23 08:30:00 PM,400.3,8.21,,,,
405,06/22/23 09:00:00 PM,400.3,8.21,,,,
406,06/22/23 09:30:00 PM,400.7,8.21,,,,
407,06/22/23 10:00:00 PM,400.7,8.21,,,,
408,06/22/23 10:30:00 PM,400.7,8.22,,,,
409,06/22/23 11:00:00 PM,400.6,8.26,,,,
410,06/22/23 11:30:00 PM,400.6,8.27,,,,
411,06/23/23 12:00:00 AM,400.6,8.28,,,,
412,06/23/23 12:30:00 AM,400.6,8.27,,,,
413,06/23/23 01:00:00 AM,400.7,8.23,,,,
414,06/23/23 01:30:00 AM,400.7,8.22,,,,
415,06/23/23 02:00:00 AM,400.6,8.26,,,,
416,06/23/23 02:30:00 AM,400.2,8.27,,,,
417,06/23/23 03:00:00 AM,400.2,8.27,,,,
418,06/23/23 03:30:00 AM,400.6,8.28,,,,
419,06/23/23 04:00:00 AM,400.7,8.23,,,,
420,06/23/23 04:30:00 AM,400.7,8.23,,,,
421,06/23/23 05:00:00 AM,400.7,8.22,,,,
422,06/23/23 05:30:00 AM,400.7,8.22,,,,
423,06/23/23 06:00:00 AM,400.2,8.23,,,,
424,06/23/23 06:30:00 AM,400.2,8.24,,,,
425,06/23/23 07:00:00 AM,400.6,8.28,,,,
426,06/23/23 07:30:00 AM,400.6,8.27,,,,
427,06/23/23 08:00:00 AM,400.6,8.26,,,,
428,06/23/23 08:30:00 AM,400.2,8.23,,,,
429,06/23/23 09:00:00 AM,400.3,8.22,,,,
430,06/23/23 09:30:00 AM,400.2,8.23,,,,
431,06/23/23 10:00:00 AM,400.3,8.22,,,,
432,06/23/23 10:30:00 AM,400.2,8.23,,,,
433,06/23/23 11:00:00 AM,400.7,8.21,,,,
434,06/23/23 11:30:00 AM,400.7,8.15,,,,
435,06/23/23 12:00:00 PM,400.7,8.15,,,,
436,06/23/23 12:30:00 PM,399.9,8.15,,,,
437,06/23/23 01:00:00 PM,400.3,8.15,,,,
438,06/23/23 01:30:00 PM,400.7,8.15,,,,
439,06/23/23 02:00:00 PM,400.7,8.14,,,,
440,06/23/23 02:30:00 PM,400.7,8.15,,,,
441,06/23/23 03:00:00 PM,400.7,8.15,,,,
442,06/23/23 03:30:00 PM,400.7,8.18,,,,
443,06/23/23 04:00:00 PM,399.4,8.22,,,,
444,06/23/23 04:30:00 PM,400.3,8.19,,,,
445,06/23/23 05:00:00 PM,399.9,8.21,,,,
446,06/23/23 05:30:00 PM,399.9,8.21,,,,
447,06/23/23 06:00:00 PM,399.9,8.21,,,,
448,06/23/23 06:30:00 PM,400.7,8.21,,,,
449,06/23/23 07:00:00 PM,400.3,8.21,,,,
450,06/23/23 07:30:00 PM,400.2,8.23,,,,
451,06/23/23 08:00:00 PM,399.4,8.27,,,,
452,06/23/23 08:30:00 PM,400.2,8.23,,,,
453,06/23/23 09:00:00 PM,399.8,8.26,,,,
454,06/23/23 09:30:00 PM,400.2,8.24,,,,
455,06/23/23 10:00:00 PM,399.8,8.24,,,,
456,06/23/23 10:30:00 PM,400.2,8.27,,,,
457,06/23/23 11:00:00 PM,399.8,8.29,,,,
458,06/23/23 11:30:00 PM,400.2,8.29,,,,
459,06/24/23 12:00:00 AM,400.2,8.29,,,,
460,06/24/23 12:30:00 AM,399.8,8.29,,,,
461,06/24/23 01:00:00 AM,401.0,8.27,,,,
462,06/24/23 01:30:00 AM,401.0,8.28,,,,
463,06/24/23 02:00:00 AM,401.0,8.27,,,,
464,06/24/23 02:30:00 AM,400.6,8.27,,,,
465,06/24/23 03:00:00 AM,400.6,8.28,,,,
466,06/24/23 03:30:00 AM,400.6,8.31,,,,
467,06/24/23 04:00:00 AM,401.0,8.33,,,,
468,06/24/23 04:30:00 AM,401.0,8.33,,,,
469,06/24/23 05:00:00 AM,401.0,8.33,,,,
