"Plot Title: Waubesa Bottom"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 21506942, SEN S/N: 21506942)","Temp, °C (LGR S/N: 21506942, SEN S/N: 21506942)","Coupler Detached (LGR S/N: 21506942)","Coupler Attached (LGR S/N: 21506942)","Host Connected (LGR S/N: 21506942)","Stopped (LGR S/N: 21506942)","End Of File (LGR S/N: 21506942)"
1,08/08/23 05:00:00 PM,587.8,16.10,Logged,,,,
2,08/08/23 05:30:00 PM,588.6,16.14,,,,,
3,08/08/23 06:00:00 PM,588.1,16.25,,,,,
4,08/08/23 06:30:00 PM,590.1,16.32,,,,,
5,08/08/23 07:00:00 PM,590.2,16.25,,,,,
6,08/08/23 07:30:00 PM,591.3,16.37,,,,,
7,08/08/23 08:00:00 PM,591.6,16.53,,,,,
8,08/08/23 08:30:00 PM,588.7,16.66,,,,,
9,08/08/23 09:00:00 PM,592.4,16.60,,,,,
10,08/08/23 09:30:00 PM,588.2,16.14,,,,,
11,08/08/23 10:00:00 PM,587.4,16.06,,,,,
12,08/08/23 10:30:00 PM,587.1,16.03,,,,,
13,08/08/23 11:00:00 PM,587.5,16.03,,,,,
14,08/08/23 11:30:00 PM,587.5,16.01,,,,,
15,08/09/23 12:00:00 AM,587.5,16.01,,,,,
16,08/09/23 12:30:00 AM,587.1,16.01,,,,,
17,08/09/23 01:00:00 AM,587.5,16.03,,,,,
18,08/09/23 01:30:00 AM,587.9,16.05,,,,,
19,08/09/23 02:00:00 AM,588.2,16.10,,,,,
20,08/09/23 02:30:00 AM,587.8,16.06,,,,,
21,08/09/23 03:00:00 AM,587.8,16.06,,,,,
22,08/09/23 03:30:00 AM,587.9,16.04,,,,,
23,08/09/23 04:00:00 AM,587.8,16.06,,,,,
24,08/09/23 04:30:00 AM,588.6,16.14,,,,,
25,08/09/23 05:00:00 AM,589.4,16.20,,,,,
26,08/09/23 05:30:00 AM,592.1,16.42,,,,,
27,08/09/23 06:00:00 AM,591.7,16.37,,,,,
28,08/09/23 06:30:00 AM,591.7,16.37,,,,,
29,08/09/23 07:00:00 AM,590.6,16.23,,,,,
30,08/09/23 07:30:00 AM,588.3,16.01,,,,,
31,08/09/23 08:00:00 AM,587.9,15.99,,,,,
32,08/09/23 08:30:00 AM,587.9,15.96,,,,,
33,08/09/23 09:00:00 AM,587.9,15.98,,,,,
34,08/09/23 09:30:00 AM,587.5,15.98,,,,,
35,08/09/23 10:00:00 AM,587.9,15.98,,,,,
36,08/09/23 10:30:00 AM,587.9,15.98,,,,,
