"Plot Title: Monona 5 m"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 21506927, SEN S/N: 21506927)","Temp, °C (LGR S/N: 21506927, SEN S/N: 21506927)","Coupler Detached (LGR S/N: 21506927)","Coupler Attached (LGR S/N: 21506927)","Host Connected (LGR S/N: 21506927)","Stopped (LGR S/N: 21506927)","End Of File (LGR S/N: 21506927)"
1,08/08/23 05:00:00 PM,532.3,12.29,Logged,,,,
2,08/08/23 05:30:00 PM,533.0,12.43,,,,,
3,08/08/23 06:00:00 PM,536.7,12.80,,,,,
4,08/08/23 06:30:00 PM,535.0,12.71,,,,,
5,08/08/23 07:00:00 PM,535.4,12.76,,,,,
6,08/08/23 07:30:00 PM,534.6,12.66,,,,,
7,08/08/23 08:00:00 PM,536.7,12.83,,,,,
8,08/08/23 08:30:00 PM,534.6,12.66,,,,,
9,08/08/23 09:00:00 PM,535.4,12.77,,,,,
10,08/08/23 09:30:00 PM,535.0,12.68,,,,,
11,08/08/23 10:00:00 PM,533.0,12.43,,,,,
12,08/08/23 10:30:00 PM,533.1,12.40,,,,,
13,08/08/23 11:00:00 PM,536.7,12.88,,,,,
14,08/08/23 11:30:00 PM,535.4,12.75,,,,,
15,08/09/23 12:00:00 AM,531.4,12.29,,,,,
16,08/09/23 12:30:00 AM,531.0,12.16,,,,,
17,08/09/23 01:00:00 AM,531.1,12.08,,,,,
18,08/09/23 01:30:00 AM,530.6,12.21,,,,,
19,08/09/23 02:00:00 AM,533.1,12.39,,,,,
20,08/09/23 02:30:00 AM,533.1,12.35,,,,,
21,08/09/23 03:00:00 AM,533.4,12.48,,,,,
22,08/09/23 03:30:00 AM,532.3,12.31,,,,,
23,08/09/23 04:00:00 AM,535.9,12.66,,,,,
24,08/09/23 04:30:00 AM,542.4,13.29,,,,,
25,08/09/23 05:00:00 AM,546.1,13.59,,,,,
26,08/09/23 05:30:00 AM,542.4,13.30,,,,,
27,08/09/23 06:00:00 AM,540.4,13.12,,,,,
28,08/09/23 06:30:00 AM,540.8,13.18,,,,,
29,08/09/23 07:00:00 AM,538.3,12.91,,,,,
30,08/09/23 07:30:00 AM,535.5,12.66,,,,,
31,08/09/23 08:00:00 AM,533.8,12.57,,,,,
32,08/09/23 08:30:00 AM,533.0,12.46,,,,,
33,08/09/23 09:00:00 AM,532.2,12.35,,,,,
34,08/09/23 09:30:00 AM,532.6,12.38,,,,,
35,08/09/23 10:00:00 AM,533.8,12.57,,,,,
36,08/09/23 10:30:00 AM,539.1,13.06,,,,,
37,08/09/23 11:00:00 AM,540.4,13.16,,,,,
38,08/09/23 11:30:00 AM,537.9,12.97,,,,,
39,08/09/23 12:00:00 PM,537.5,12.81,,,,,
40,08/09/23 12:30:00 PM,534.7,12.60,,,,,
41,08/09/23 01:00:00 PM,534.7,12.61,,,,,
42,08/09/23 01:30:00 PM,533.9,12.51,,,,,
43,08/09/23 02:00:00 PM,535.5,12.70,,,,,
44,08/09/23 02:30:00 PM,537.5,12.81,,,,,
45,08/09/23 03:00:00 PM,535.9,12.71,,,,,
46,08/09/23 03:30:00 PM,537.2,12.63,,,,,
47,08/09/23 04:00:00 PM,533.8,12.56,,,,,
48,08/09/23 04:30:00 PM,532.7,12.28,,,,,
49,08/09/23 05:00:00 PM,531.5,12.11,,,,,
50,08/09/23 05:30:00 PM,531.5,12.12,,,,,
51,08/09/23 06:00:00 PM,534.7,12.62,,,,,
52,08/09/23 06:30:00 PM,535.6,12.54,,,,,
53,08/09/23 07:00:00 PM,532.7,12.25,,,,,
54,08/09/23 07:30:00 PM,532.7,12.24,,,,,
55,08/09/23 08:00:00 PM,533.9,12.46,,,,,
56,08/09/23 08:30:00 PM,533.5,12.47,,,,,
57,08/09/23 09:00:00 PM,532.3,12.31,,,,,
58,08/09/23 09:30:00 PM,532.6,12.38,,,,,
59,08/09/23 10:00:00 PM,533.5,12.39,,,,,
60,08/09/23 10:30:00 PM,534.6,12.63,,,,,
61,08/09/23 11:00:00 PM,534.7,12.53,,,,,
62,08/09/23 11:30:00 PM,536.3,12.77,,,,,
63,08/10/23 12:00:00 AM,537.1,12.84,,,,,
64,08/10/23 12:30:00 AM,536.7,12.85,,,,,
65,08/10/23 01:00:00 AM,537.9,12.94,,,,,
66,08/10/23 01:30:00 AM,536.7,12.85,,,,,
67,08/10/23 02:00:00 AM,538.3,12.97,,,,,
68,08/10/23 02:30:00 AM,537.9,12.89,,,,,
69,08/10/23 03:00:00 AM,535.5,12.68,,,,,
70,08/10/23 03:30:00 AM,535.1,12.67,,,,,
71,08/10/23 04:00:00 AM,539.2,13.00,,,,,
72,08/10/23 04:30:00 AM,541.6,13.22,,,,,
73,08/10/23 05:00:00 AM,539.1,13.04,,,,,
74,08/10/23 05:30:00 AM,536.7,12.83,,,,,
75,08/10/23 06:00:00 AM,537.1,12.89,,,,,
76,08/10/23 06:30:00 AM,539.2,12.88,,,,,
77,08/10/23 07:00:00 AM,542.2,12.85,,,,,
78,08/10/23 07:30:00 AM,543.1,12.91,,,,,
79,08/10/23 08:00:00 AM,541.3,12.91,,,,,
