"Plot Title: Pheasant Branch 10m"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 21483260, SEN S/N: 21483260)","Temp, °C (LGR S/N: 21483260, SEN S/N: 21483260)","Coupler Detached (LGR S/N: 21483260)","Coupler Attached (LGR S/N: 21483260)","Host Connected (LGR S/N: 21483260)","Stopped (LGR S/N: 21483260)","End Of File (LGR S/N: 21483260)"
1,06/12/23 05:00:00 PM,432.0,11.94,Logged,,,,
2,06/12/23 05:30:00 PM,430.9,11.80,,,,,
3,06/12/23 06:00:00 PM,430.5,11.75,,,,,
4,06/12/23 06:30:00 PM,428.5,11.55,,,,,
5,06/12/23 07:00:00 PM,427.3,11.49,,,,,
6,06/12/23 07:30:00 PM,428.1,11.59,,,,,
7,06/12/23 08:00:00 PM,428.9,11.61,,,,,
8,06/12/23 08:30:00 PM,430.5,11.75,,,,,
9,06/12/23 09:00:00 PM,430.1,11.76,,,,,
10,06/12/23 09:30:00 PM,435.2,12.22,,,,,
11,06/12/23 10:00:00 PM,434.0,12.07,,,,,
12,06/12/23 10:30:00 PM,432.0,11.89,,,,,
13,06/12/23 11:00:00 PM,437.2,12.36,,,,,
14,06/12/23 11:30:00 PM,440.7,12.71,,,,,
15,06/13/23 12:00:00 AM,442.3,12.83,,,,,
16,06/13/23 12:30:00 AM,441.1,12.75,,,,,
17,06/13/23 01:00:00 AM,439.5,12.61,,,,,
18,06/13/23 01:30:00 AM,428.9,11.64,,,,,
19,06/13/23 02:00:00 AM,423.4,11.11,,,,,
20,06/13/23 02:30:00 AM,423.4,11.13,,,,,
21,06/13/23 03:00:00 AM,423.0,11.07,,,,,
22,06/13/23 03:30:00 AM,423.0,11.07,,,,,
23,06/13/23 04:00:00 AM,423.8,11.11,,,,,
24,06/13/23 04:30:00 AM,422.6,11.03,,,,,
25,06/13/23 05:00:00 AM,426.5,11.39,,,,,
26,06/13/23 05:30:00 AM,431.3,11.82,,,,,
27,06/13/23 06:00:00 AM,437.9,12.45,,,,,
28,06/13/23 06:30:00 AM,443.8,12.98,,,,,
29,06/13/23 07:00:00 AM,452.5,13.74,,,,,
30,06/13/23 07:30:00 AM,465.9,14.90,,,,,
31,06/13/23 08:00:00 AM,467.5,14.90,,,,,
32,06/13/23 08:30:00 AM,455.6,14.05,,,,,
33,06/13/23 09:00:00 AM,451.3,13.61,,,,,
34,06/13/23 09:30:00 AM,437.6,12.38,,,,,
35,06/13/23 10:00:00 AM,428.9,11.60,,,,,
36,06/13/23 10:30:00 AM,425.8,11.30,,,,,
37,06/13/23 11:00:00 AM,425.7,11.31,,,,,
38,06/13/23 11:30:00 AM,427.7,11.49,,,,,
39,06/13/23 12:00:00 PM,433.6,12.06,,,,,
40,06/13/23 12:30:00 PM,439.9,12.62,,,,,
41,06/13/23 01:00:00 PM,452.1,13.69,,,,,
42,06/13/23 01:30:00 PM,455.2,13.98,,,,,
43,06/13/23 02:00:00 PM,458.4,14.28,,,,,
44,06/13/23 02:30:00 PM,461.1,14.49,,,,,
45,06/13/23 03:00:00 PM,462.3,14.60,,,,,
46,06/13/23 03:30:00 PM,438.4,12.42,,,,,
