"Plot Title: Pheasant Branch 5m"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 21483251, SEN S/N: 21483251)","Temp, °C (LGR S/N: 21483251, SEN S/N: 21483251)","Coupler Detached (LGR S/N: 21483251)","Coupler Attached (LGR S/N: 21483251)","Host Connected (LGR S/N: 21483251)","Stopped (LGR S/N: 21483251)","End Of File (LGR S/N: 21483251)"
1,06/12/23 05:00:00 PM,462.5,14.86,Logged,,,,
2,06/12/23 05:30:00 PM,458.3,14.45,,,,,
3,06/12/23 06:00:00 PM,452.9,13.92,,,,,
4,06/12/23 06:30:00 PM,451.8,13.80,,,,,
5,06/12/23 07:00:00 PM,449.4,13.63,,,,,
6,06/12/23 07:30:00 PM,446.4,13.32,,,,,
7,06/12/23 08:00:00 PM,447.5,13.47,,,,,
8,06/12/23 08:30:00 PM,447.5,13.43,,,,,
9,06/12/23 09:00:00 PM,450.7,13.50,,,,,
10,06/12/23 09:30:00 PM,452.5,13.89,,,,,
11,06/12/23 10:00:00 PM,452.1,13.87,,,,,
12,06/12/23 10:30:00 PM,453.3,13.99,,,,,
13,06/12/23 11:00:00 PM,456.0,14.24,,,,,
14,06/12/23 11:30:00 PM,457.1,14.32,,,,,
15,06/13/23 12:00:00 AM,456.8,14.26,,,,,
16,06/13/23 12:30:00 AM,452.9,13.93,,,,,
17,06/13/23 01:00:00 AM,454.1,14.04,,,,,
18,06/13/23 01:30:00 AM,455.2,14.13,,,,,
19,06/13/23 02:00:00 AM,454.1,14.04,,,,,
20,06/13/23 02:30:00 AM,454.8,14.09,,,,,
21,06/13/23 03:00:00 AM,454.1,14.01,,,,,
22,06/13/23 03:30:00 AM,450.2,13.67,,,,,
23,06/13/23 04:00:00 AM,452.1,13.87,,,,,
24,06/13/23 04:30:00 AM,452.9,13.95,,,,,
25,06/13/23 05:00:00 AM,454.1,14.04,,,,,
26,06/13/23 05:30:00 AM,462.5,14.85,,,,,
27,06/13/23 06:00:00 AM,463.3,14.86,,,,,
28,06/13/23 06:30:00 AM,469.0,15.43,,,,,
29,06/13/23 07:00:00 AM,475.2,15.94,,,,,
30,06/13/23 07:30:00 AM,483.9,16.88,,,,,
31,06/13/23 08:00:00 AM,490.1,17.41,,,,,
32,06/13/23 08:30:00 AM,493.9,17.77,,,,,
33,06/13/23 09:00:00 AM,490.1,17.38,,,,,
34,06/13/23 09:30:00 AM,488.9,17.25,,,,,
35,06/13/23 10:00:00 AM,487.0,17.16,,,,,
36,06/13/23 10:30:00 AM,486.6,17.10,,,,,
37,06/13/23 11:00:00 AM,486.6,17.12,,,,,
38,06/13/23 11:30:00 AM,484.7,16.88,,,,,
39,06/13/23 12:00:00 PM,480.5,16.55,,,,,
40,06/13/23 12:30:00 PM,480.9,16.57,,,,,
41,06/13/23 01:00:00 PM,485.1,16.92,,,,,
42,06/13/23 01:30:00 PM,485.4,17.08,,,,,
43,06/13/23 02:00:00 PM,496.2,18.00,,,,,
44,06/13/23 02:30:00 PM,477.8,16.33,,,,,
45,06/13/23 03:00:00 PM,475.5,16.03,,,,,
46,06/13/23 03:30:00 PM,472.1,15.70,,,,,
47,06/13/23 04:00:00 PM,472.1,15.70,,,,,
48,06/13/23 04:30:00 PM,471.0,15.54,,,,,
49,06/13/23 05:00:00 PM,470.2,15.52,,,,,
50,06/13/23 05:30:00 PM,464.8,15.01,,,,,
51,06/13/23 06:00:00 PM,460.2,14.58,,,,,
52,06/13/23 06:30:00 PM,460.2,14.57,,,,,
53,06/13/23 07:00:00 PM,459.4,14.50,,,,,
54,06/13/23 07:30:00 PM,458.3,14.44,,,,,
55,06/13/23 08:00:00 PM,462.9,14.77,,,,,
56,06/13/23 08:30:00 PM,475.5,16.08,,,,,
57,06/13/23 09:00:00 PM,475.1,16.04,,,,,
58,06/13/23 09:30:00 PM,475.2,15.97,,,,,
59,06/13/23 10:00:00 PM,474.0,15.88,,,,,
60,06/13/23 10:30:00 PM,474.4,15.92,,,,,
61,06/13/23 11:00:00 PM,474.8,15.91,,,,,
62,06/13/23 11:30:00 PM,475.5,16.05,,,,,
63,06/14/23 12:00:00 AM,462.9,14.79,,,,,
64,06/14/23 12:30:00 AM,472.1,15.60,,,,,
65,06/14/23 01:00:00 AM,473.3,15.72,,,,,
66,06/14/23 01:30:00 AM,474.5,15.66,,,,,
67,06/14/23 02:00:00 AM,474.1,15.64,,,,,
68,06/14/23 02:30:00 AM,471.0,15.42,,,,,
69,06/14/23 03:00:00 AM,477.6,15.94,,,,,
70,06/14/23 03:30:00 AM,479.0,16.21,,,,,
71,06/14/23 04:00:00 AM,482.9,16.58,,,,,
72,06/14/23 04:30:00 AM,489.3,17.38,,,,,
73,06/14/23 05:00:00 AM,487.8,17.21,,,,,
74,06/14/23 05:30:00 AM,488.9,17.34,,,,,
75,06/14/23 06:00:00 AM,488.1,17.26,,,,,
76,06/14/23 06:30:00 AM,491.2,17.54,,,,,
77,06/14/23 07:00:00 AM,501.8,18.75,,,,,
78,06/14/23 07:30:00 AM,506.0,19.09,,,,,
79,06/14/23 08:00:00 AM,506.4,19.12,,,,,
80,06/14/23 08:30:00 AM,506.0,19.09,,,,,
81,06/14/23 09:00:00 AM,504.1,18.92,,,,,
82,06/14/23 09:30:00 AM,502.5,18.81,,,,,
83,06/14/23 10:00:00 AM,502.5,18.83,,,,,
84,06/14/23 10:30:00 AM,502.9,18.84,,,,,
85,06/14/23 11:00:00 AM,502.9,18.85,,,,,
86,06/14/23 11:30:00 AM,502.5,18.85,,,,,
87,06/14/23 12:00:00 PM,502.9,18.85,,,,,
88,06/14/23 12:30:00 PM,502.9,18.89,,,,,
89,06/14/23 01:00:00 PM,503.3,18.88,,,,,
90,06/14/23 01:30:00 PM,503.3,18.92,,,,,
91,06/14/23 02:00:00 PM,502.5,18.80,,,,,
92,06/14/23 02:30:00 PM,502.9,18.89,,,,,
93,06/14/23 03:00:00 PM,503.7,18.97,,,,,
94,06/14/23 03:30:00 PM,504.0,18.99,,,,,
95,06/14/23 04:00:00 PM,503.6,18.99,,,,,
96,06/14/23 04:30:00 PM,503.3,18.89,,,,,
97,06/14/23 05:00:00 PM,501.0,18.61,,,,,
98,06/14/23 05:30:00 PM,500.3,18.53,,,,,
99,06/14/23 06:00:00 PM,498.4,18.35,,,,,
100,06/14/23 06:30:00 PM,497.2,18.22,,,,,
101,06/14/23 07:00:00 PM,496.5,18.16,,,,,
102,06/14/23 07:30:00 PM,496.5,18.10,,,,,
103,06/14/23 08:00:00 PM,494.2,17.90,,,,,
104,06/14/23 08:30:00 PM,490.0,17.50,,,,,
105,06/14/23 09:00:00 PM,496.1,18.02,,,,,
106,06/14/23 09:30:00 PM,501.4,18.72,,,,,
107,06/14/23 10:00:00 PM,497.2,18.22,,,,,
108,06/14/23 10:30:00 PM,502.5,18.83,,,,,
109,06/14/23 11:00:00 PM,500.6,18.61,,,,,
110,06/14/23 11:30:00 PM,499.1,18.45,,,,,
111,06/15/23 12:00:00 AM,494.6,17.99,,,,,
112,06/15/23 12:30:00 AM,493.1,17.79,,,,,
113,06/15/23 01:00:00 AM,495.3,18.02,,,,,
114,06/15/23 01:30:00 AM,496.5,18.12,,,,,
115,06/15/23 02:00:00 AM,496.9,18.18,,,,,
116,06/15/23 02:30:00 AM,498.4,18.36,,,,,
117,06/15/23 03:00:00 AM,500.7,18.55,,,,,
118,06/15/23 03:30:00 AM,501.8,18.71,,,,,
119,06/15/23 04:00:00 AM,499.9,18.49,,,,,
120,06/15/23 04:30:00 AM,500.7,18.57,,,,,
121,06/15/23 05:00:00 AM,499.9,18.49,,,,,
122,06/15/23 05:30:00 AM,500.7,18.53,,,,,
123,06/15/23 06:00:00 AM,500.7,18.52,,,,,
124,06/15/23 06:30:00 AM,504.3,18.45,,,,,
125,06/15/23 07:00:00 AM,499.2,18.26,,,,,
126,06/15/23 07:30:00 AM,498.4,18.30,,,,,
127,06/15/23 08:00:00 AM,498.0,18.31,,,,,
128,06/15/23 08:30:00 AM,498.4,18.32,,,,,
129,06/15/23 09:00:00 AM,497.6,18.28,,,,,
130,06/15/23 09:30:00 AM,499.1,18.43,,,,,
131,06/15/23 10:00:00 AM,498.4,18.39,,,,,
132,06/15/23 10:30:00 AM,498.4,18.38,,,,,
133,06/15/23 11:00:00 AM,501.4,18.64,,,,,
