"Plot Title: Mendota Deephole 10m"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 21483258, SEN S/N: 21483258)","Temp, °C (LGR S/N: 21483258, SEN S/N: 21483258)","Coupler Detached (LGR S/N: 21483258)","Coupler Attached (LGR S/N: 21483258)","Host Connected (LGR S/N: 21483258)","End Of File (LGR S/N: 21483258)"
1,06/14/23 11:00:00 AM,416.5,10.45,Logged,,,
2,06/14/23 11:30:00 AM,418.4,10.68,,,,
3,06/14/23 12:00:00 PM,420.4,10.83,,,,
4,06/14/23 12:30:00 PM,422.7,11.07,,,,
5,06/14/23 01:00:00 PM,421.5,10.93,,,,
6,06/14/23 01:30:00 PM,422.3,11.01,,,,
7,06/14/23 02:00:00 PM,423.1,11.10,,,,
8,06/14/23 02:30:00 PM,424.6,11.20,,,,
9,06/14/23 03:00:00 PM,424.3,11.18,,,,
10,06/14/23 03:30:00 PM,423.5,11.13,,,,
11,06/14/23 04:00:00 PM,423.1,11.10,,,,
12,06/14/23 04:30:00 PM,423.1,11.11,,,,
13,06/14/23 05:00:00 PM,423.9,11.16,,,,
14,06/14/23 05:30:00 PM,426.2,11.35,,,,
15,06/14/23 06:00:00 PM,424.3,11.16,,,,
16,06/14/23 06:30:00 PM,425.0,11.24,,,,
17,06/14/23 07:00:00 PM,427.3,11.48,,,,
18,06/14/23 07:30:00 PM,427.0,11.40,,,,
19,06/14/23 08:00:00 PM,428.1,11.52,,,,
20,06/14/23 08:30:00 PM,430.1,11.71,,,,
21,06/14/23 09:00:00 PM,430.8,11.78,,,,
22,06/14/23 09:30:00 PM,431.6,11.87,,,,
23,06/14/23 10:00:00 PM,431.6,11.87,,,,
24,06/14/23 10:30:00 PM,429.3,11.67,,,,
25,06/14/23 11:00:00 PM,430.1,11.70,,,,
26,06/14/23 11:30:00 PM,425.4,11.32,,,,
27,06/15/23 12:00:00 AM,426.2,11.33,,,,
28,06/15/23 12:30:00 AM,425.4,11.26,,,,
29,06/15/23 01:00:00 AM,425.8,11.32,,,,
30,06/15/23 01:30:00 AM,426.2,11.36,,,,
31,06/15/23 02:00:00 AM,427.4,11.45,,,,
32,06/15/23 02:30:00 AM,430.8,11.78,,,,
33,06/15/23 03:00:00 AM,431.6,11.83,,,,
34,06/15/23 03:30:00 AM,430.8,11.79,,,,
35,06/15/23 04:00:00 AM,431.2,11.80,,,,
36,06/15/23 04:30:00 AM,431.6,11.83,,,,
37,06/15/23 05:00:00 AM,431.6,11.88,,,,
38,06/15/23 05:30:00 AM,432.4,11.92,,,,
39,06/15/23 06:00:00 AM,432.7,12.01,,,,
40,06/15/23 06:30:00 AM,432.3,11.97,,,,
41,06/15/23 07:00:00 AM,431.6,11.90,,,,
42,06/15/23 07:30:00 AM,428.5,11.61,,,,
43,06/15/23 08:00:00 AM,429.3,11.68,,,,
44,06/15/23 08:30:00 AM,428.9,11.63,,,,
45,06/15/23 09:00:00 AM,429.7,11.68,,,,
46,06/15/23 09:30:00 AM,429.7,11.68,,,,
47,06/15/23 10:00:00 AM,430.4,11.80,,,,
48,06/15/23 10:30:00 AM,431.6,11.87,,,,
49,06/15/23 11:00:00 AM,433.5,12.02,,,,
50,06/15/23 11:30:00 AM,434.3,12.14,,,,
51,06/15/23 12:00:00 PM,432.7,12.00,,,,
52,06/15/23 12:30:00 PM,430.4,11.78,,,,
53,06/15/23 01:00:00 PM,431.6,11.87,,,,
54,06/15/23 01:30:00 PM,431.6,11.84,,,,
55,06/15/23 02:00:00 PM,429.6,11.72,,,,
56,06/15/23 02:30:00 PM,429.7,11.68,,,,
57,06/15/23 03:00:00 PM,428.5,11.63,,,,
58,06/15/23 03:30:00 PM,429.3,11.67,,,,
59,06/15/23 04:00:00 PM,430.4,11.76,,,,
60,06/15/23 04:30:00 PM,435.1,12.22,,,,
61,06/15/23 05:00:00 PM,438.9,12.55,,,,
62,06/15/23 05:30:00 PM,444.0,12.98,,,,
63,06/15/23 06:00:00 PM,442.0,12.84,,,,
64,06/15/23 06:30:00 PM,441.3,12.74,,,,
65,06/15/23 07:00:00 PM,438.9,12.53,,,,
66,06/15/23 07:30:00 PM,437.0,12.39,,,,
67,06/15/23 08:00:00 PM,433.9,12.06,,,,
68,06/15/23 08:30:00 PM,428.9,11.62,,,,
69,06/15/23 09:00:00 PM,423.9,11.16,,,,
70,06/15/23 09:30:00 PM,419.2,10.71,,,,
71,06/15/23 10:00:00 PM,420.0,10.76,,,,
72,06/15/23 10:30:00 PM,420.0,10.77,,,,
73,06/15/23 11:00:00 PM,419.2,10.74,,,,
74,06/15/23 11:30:00 PM,420.8,10.85,,,,
75,06/16/23 12:00:00 AM,420.8,10.88,,,,
76,06/16/23 12:30:00 AM,422.3,11.02,,,,
77,06/16/23 01:00:00 AM,425.8,11.33,,,,
78,06/16/23 01:30:00 AM,430.1,11.70,,,,
79,06/16/23 02:00:00 AM,432.0,11.90,,,,
80,06/16/23 02:30:00 AM,435.1,12.18,,,,
81,06/16/23 03:00:00 AM,438.2,12.45,,,,
82,06/16/23 03:30:00 AM,439.3,12.55,,,,
83,06/16/23 04:00:00 AM,434.3,12.10,,,,
84,06/16/23 04:30:00 AM,431.6,11.84,,,,
85,06/16/23 05:00:00 AM,429.7,11.68,,,,
86,06/16/23 05:30:00 AM,430.1,11.71,,,,
87,06/16/23 06:00:00 AM,430.8,11.81,,,,
88,06/16/23 06:30:00 AM,432.0,11.92,,,,
89,06/16/23 07:00:00 AM,433.1,12.00,,,,
90,06/16/23 07:30:00 AM,438.9,12.53,,,,
91,06/16/23 08:00:00 AM,439.3,12.55,,,,
92,06/16/23 08:30:00 AM,436.2,12.31,,,,
93,06/16/23 09:00:00 AM,434.7,12.13,,,,
94,06/16/23 09:30:00 AM,434.7,12.11,,,,
95,06/16/23 10:00:00 AM,438.2,12.45,,,,
96,06/16/23 10:30:00 AM,443.6,12.96,,,,
97,06/16/23 11:00:00 AM,444.0,12.97,,,,
98,06/16/23 11:30:00 AM,435.5,12.22,,,,
99,06/16/23 12:00:00 PM,433.9,12.09,,,,
100,06/16/23 12:30:00 PM,432.4,11.94,,,,
101,06/16/23 01:00:00 PM,430.4,11.76,,,,
102,06/16/23 01:30:00 PM,429.3,11.66,,,,
103,06/16/23 02:00:00 PM,429.3,11.59,,,,
104,06/16/23 02:30:00 PM,430.8,11.76,,,,
105,06/16/23 03:00:00 PM,432.8,11.97,,,,
106,06/16/23 03:30:00 PM,434.7,12.13,,,,
107,06/16/23 04:00:00 PM,437.8,12.40,,,,
108,06/16/23 04:30:00 PM,438.6,12.48,,,,
109,06/16/23 05:00:00 PM,440.1,12.63,,,,
110,06/16/23 05:30:00 PM,440.9,12.67,,,,
111,06/16/23 06:00:00 PM,440.9,12.67,,,,
112,06/16/23 06:30:00 PM,432.8,11.96,,,,
113,06/16/23 07:00:00 PM,428.9,11.61,,,,
114,06/16/23 07:30:00 PM,428.1,11.52,,,,
115,06/16/23 08:00:00 PM,426.6,11.39,,,,
116,06/16/23 08:30:00 PM,425.8,11.32,,,,
117,06/16/23 09:00:00 PM,424.2,11.19,,,,
118,06/16/23 09:30:00 PM,425.0,11.23,,,,
119,06/16/23 10:00:00 PM,423.1,11.07,,,,
120,06/16/23 10:30:00 PM,420.8,10.85,,,,
121,06/16/23 11:00:00 PM,420.0,10.77,,,,
122,06/16/23 11:30:00 PM,420.0,10.77,,,,
123,06/17/23 12:00:00 AM,418.4,10.66,,,,
124,06/17/23 12:30:00 AM,427.3,11.46,,,,
125,06/17/23 01:00:00 AM,428.9,11.61,,,,
126,06/17/23 01:30:00 AM,430.8,11.79,,,,
127,06/17/23 02:00:00 AM,431.6,11.81,,,,
128,06/17/23 02:30:00 AM,429.3,11.58,,,,
129,06/17/23 03:00:00 AM,427.4,11.37,,,,
130,06/17/23 03:30:00 AM,430.1,11.66,,,,
131,06/17/23 04:00:00 AM,432.4,11.94,,,,
132,06/17/23 04:30:00 AM,434.7,12.14,,,,
133,06/17/23 05:00:00 AM,437.0,12.32,,,,
134,06/17/23 05:30:00 AM,441.7,12.74,,,,
135,06/17/23 06:00:00 AM,440.9,12.67,,,,
136,06/17/23 06:30:00 AM,439.7,12.55,,,,
137,06/17/23 07:00:00 AM,440.5,12.67,,,,
138,06/17/23 07:30:00 AM,440.9,12.68,,,,
139,06/17/23 08:00:00 AM,435.1,12.19,,,,
140,06/17/23 08:30:00 AM,429.7,11.65,,,,
141,06/17/23 09:00:00 AM,421.6,10.90,,,,
142,06/17/23 09:30:00 AM,420.0,10.76,,,,
143,06/17/23 10:00:00 AM,418.8,10.68,,,,
144,06/17/23 10:30:00 AM,420.8,10.85,,,,
145,06/17/23 11:00:00 AM,418.5,10.62,,,,
146,06/17/23 11:30:00 AM,418.8,10.70,,,,
147,06/17/23 12:00:00 PM,418.4,10.65,,,,
148,06/17/23 12:30:00 PM,418.8,10.66,,,,
149,06/17/23 01:00:00 PM,419.2,10.70,,,,
150,06/17/23 01:30:00 PM,421.2,10.88,,,,
151,06/17/23 02:00:00 PM,427.0,11.40,,,,
152,06/17/23 02:30:00 PM,427.4,11.42,,,,
153,06/17/23 03:00:00 PM,425.4,11.28,,,,
154,06/17/23 03:30:00 PM,429.3,11.66,,,,
155,06/17/23 04:00:00 PM,433.2,11.97,,,,
156,06/17/23 04:30:00 PM,434.7,12.14,,,,
157,06/17/23 05:00:00 PM,434.7,12.11,,,,
158,06/17/23 05:30:00 PM,427.4,11.39,,,,
159,06/17/23 06:00:00 PM,431.6,11.76,,,,
160,06/17/23 06:30:00 PM,431.6,11.76,,,,
161,06/17/23 07:00:00 PM,432.4,11.88,,,,
162,06/17/23 07:30:00 PM,430.8,11.74,,,,
163,06/17/23 08:00:00 PM,430.5,11.70,,,,
164,06/17/23 08:30:00 PM,426.6,11.33,,,,
165,06/17/23 09:00:00 PM,426.6,11.31,,,,
166,06/17/23 09:30:00 PM,420.0,10.72,,,,
167,06/17/23 10:00:00 PM,420.0,10.71,,,,
168,06/17/23 10:30:00 PM,423.5,11.05,,,,
169,06/17/23 11:00:00 PM,421.6,10.88,,,,
170,06/17/23 11:30:00 PM,421.2,10.79,,,,
171,06/18/23 12:00:00 AM,424.3,11.13,,,,
172,06/18/23 12:30:00 AM,426.6,11.32,,,,
173,06/18/23 01:00:00 AM,420.0,10.72,,,,
174,06/18/23 01:30:00 AM,420.0,10.72,,,,
175,06/18/23 02:00:00 AM,415.8,10.31,,,,
176,06/18/23 02:30:00 AM,420.4,10.75,,,,
177,06/18/23 03:00:00 AM,420.8,10.76,,,,
178,06/18/23 03:30:00 AM,419.2,10.67,,,,
179,06/18/23 04:00:00 AM,422.3,10.97,,,,
180,06/18/23 04:30:00 AM,427.4,11.42,,,,
181,06/18/23 05:00:00 AM,426.6,11.28,,,,
182,06/18/23 05:30:00 AM,427.4,11.31,,,,
183,06/18/23 06:00:00 AM,427.0,11.41,,,,
184,06/18/23 06:30:00 AM,427.4,11.44,,,,
185,06/18/23 07:00:00 AM,429.7,11.68,,,,
186,06/18/23 07:30:00 AM,432.0,11.87,,,,
187,06/18/23 08:00:00 AM,432.8,11.92,,,,
188,06/18/23 08:30:00 AM,428.2,11.46,,,,
189,06/18/23 09:00:00 AM,425.4,11.26,,,,
190,06/18/23 09:30:00 AM,425.8,11.28,,,,
191,06/18/23 10:00:00 AM,423.5,11.06,,,,
192,06/18/23 10:30:00 AM,423.9,11.11,,,,
193,06/18/23 11:00:00 AM,421.2,10.87,,,,
194,06/18/23 11:30:00 AM,419.6,10.68,,,,
195,06/18/23 12:00:00 PM,418.5,10.59,,,,
196,06/18/23 12:30:00 PM,417.7,10.54,,,,
197,06/18/23 01:00:00 PM,418.5,10.58,,,,
198,06/18/23 01:30:00 PM,418.5,10.58,,,,
199,06/18/23 02:00:00 PM,418.5,10.55,,,,
200,06/18/23 02:30:00 PM,417.7,10.49,,,,
201,06/18/23 03:00:00 PM,418.9,10.63,,,,
202,06/18/23 03:30:00 PM,420.0,10.67,,,,
203,06/18/23 04:00:00 PM,421.2,10.83,,,,
204,06/18/23 04:30:00 PM,423.1,11.06,,,,
205,06/18/23 05:00:00 PM,420.4,10.71,,,,
206,06/18/23 05:30:00 PM,420.4,10.71,,,,
207,06/18/23 06:00:00 PM,430.5,11.70,,,,
208,06/18/23 06:30:00 PM,429.7,11.65,,,,
209,06/18/23 07:00:00 PM,428.1,11.48,,,,
210,06/18/23 07:30:00 PM,429.7,11.63,,,,
211,06/18/23 08:00:00 PM,429.7,11.68,,,,
212,06/18/23 08:30:00 PM,430.5,11.70,,,,
213,06/18/23 09:00:00 PM,433.2,11.96,,,,
214,06/18/23 09:30:00 PM,434.7,12.10,,,,
215,06/18/23 10:00:00 PM,432.0,11.87,,,,
216,06/18/23 10:30:00 PM,427.4,11.41,,,,
217,06/18/23 11:00:00 PM,425.1,11.19,,,,
218,06/18/23 11:30:00 PM,426.6,11.35,,,,
219,06/19/23 12:00:00 AM,424.3,11.13,,,,
220,06/19/23 12:30:00 AM,425.1,11.15,,,,
221,06/19/23 01:00:00 AM,425.8,11.28,,,,
222,06/19/23 01:30:00 AM,424.3,11.10,,,,
223,06/19/23 02:00:00 AM,425.8,11.28,,,,
224,06/19/23 02:30:00 AM,426.2,11.33,,,,
225,06/19/23 03:00:00 AM,428.1,11.50,,,,
226,06/19/23 03:30:00 AM,433.5,12.00,,,,
227,06/19/23 04:00:00 AM,437.8,12.36,,,,
228,06/19/23 04:30:00 AM,443.2,12.83,,,,
229,06/19/23 05:00:00 AM,434.7,12.11,,,,
230,06/19/23 05:30:00 AM,433.9,12.05,,,,
231,06/19/23 06:00:00 AM,435.9,12.18,,,,
232,06/19/23 06:30:00 AM,435.1,12.13,,,,
233,06/19/23 07:00:00 AM,432.8,11.90,,,,
234,06/19/23 07:30:00 AM,431.2,11.78,,,,
235,06/19/23 08:00:00 AM,427.4,11.45,,,,
236,06/19/23 08:30:00 AM,427.4,11.45,,,,
237,06/19/23 09:00:00 AM,435.5,12.15,,,,
238,06/19/23 09:30:00 AM,431.6,11.85,,,,
239,06/19/23 10:00:00 AM,428.5,11.53,,,,
240,06/19/23 10:30:00 AM,428.9,11.54,,,,
241,06/19/23 11:00:00 AM,432.8,11.92,,,,
242,06/19/23 11:30:00 AM,439.0,12.49,,,,
243,06/19/23 12:00:00 PM,438.2,12.39,,,,
244,06/19/23 12:30:00 PM,433.9,12.05,,,,
245,06/19/23 01:00:00 PM,439.0,12.48,,,,
246,06/19/23 01:30:00 PM,442.8,12.81,,,,
247,06/19/23 02:00:00 PM,439.0,12.48,,,,
248,06/19/23 02:30:00 PM,440.5,12.59,,,,
249,06/19/23 03:00:00 PM,434.0,11.97,,,,
250,06/19/23 03:30:00 PM,436.3,12.20,,,,
251,06/19/23 04:00:00 PM,430.9,11.68,,,,
252,06/19/23 04:30:00 PM,432.8,11.85,,,,
253,06/19/23 05:00:00 PM,435.5,12.14,,,,
254,06/19/23 05:30:00 PM,429.7,11.59,,,,
255,06/19/23 06:00:00 PM,433.2,11.92,,,,
256,06/19/23 06:30:00 PM,437.8,12.33,,,,
257,06/19/23 07:00:00 PM,435.9,12.19,,,,
258,06/19/23 07:30:00 PM,436.3,12.20,,,,
259,06/19/23 08:00:00 PM,434.3,12.02,,,,
260,06/19/23 08:30:00 PM,431.6,11.76,,,,
261,06/19/23 09:00:00 PM,432.8,11.85,,,,
262,06/19/23 09:30:00 PM,430.9,11.66,,,,
263,06/19/23 10:00:00 PM,429.3,11.55,,,,
264,06/19/23 10:30:00 PM,426.6,11.32,,,,
265,06/19/23 11:00:00 PM,426.6,11.28,,,,
266,06/19/23 11:30:00 PM,425.5,11.18,,,,
267,06/20/23 12:00:00 AM,425.4,11.20,,,,
268,06/20/23 12:30:00 AM,426.6,11.32,,,,
269,06/20/23 01:00:00 AM,423.1,10.97,,,,
270,06/20/23 01:30:00 AM,425.5,11.16,,,,
271,06/20/23 02:00:00 AM,427.4,11.41,,,,
272,06/20/23 02:30:00 AM,428.2,11.40,,,,
273,06/20/23 03:00:00 AM,433.9,12.01,,,,
274,06/20/23 03:30:00 AM,432.4,11.84,,,,
275,06/20/23 04:00:00 AM,432.8,11.89,,,,
276,06/20/23 04:30:00 AM,435.1,12.11,,,,
277,06/20/23 05:00:00 AM,432.0,11.79,,,,
278,06/20/23 05:30:00 AM,429.7,11.62,,,,
279,06/20/23 06:00:00 AM,431.6,11.80,,,,
280,06/20/23 06:30:00 AM,431.3,11.72,,,,
281,06/20/23 07:00:00 AM,430.9,11.72,,,,
282,06/20/23 07:30:00 AM,430.5,11.70,,,,
283,06/20/23 08:00:00 AM,432.0,11.85,,,,
284,06/20/23 08:30:00 AM,431.6,11.79,,,,
285,06/20/23 09:00:00 AM,431.6,11.80,,,,
286,06/20/23 09:30:00 AM,431.6,11.79,,,,
287,06/20/23 10:00:00 AM,432.4,11.83,,,,
288,06/20/23 10:30:00 AM,432.8,11.87,,,,
289,06/20/23 11:00:00 AM,434.0,11.97,,,,
290,06/20/23 11:30:00 AM,434.7,12.06,,,,
291,06/20/23 12:00:00 PM,431.6,11.80,,,,
292,06/20/23 12:30:00 PM,428.6,11.46,,,,
293,06/20/23 01:00:00 PM,422.0,10.89,,,,
294,06/20/23 01:30:00 PM,423.1,10.98,,,,
295,06/20/23 02:00:00 PM,422.0,10.89,,,,
296,06/20/23 02:30:00 PM,423.1,11.03,,,,
297,06/20/23 03:00:00 PM,422.3,10.93,,,,
298,06/20/23 03:30:00 PM,418.9,10.57,,,,
299,06/20/23 04:00:00 PM,420.8,10.81,,,,
300,06/20/23 04:30:00 PM,417.7,10.50,,,,
301,06/20/23 05:00:00 PM,417.7,10.41,,,,
302,06/20/23 05:30:00 PM,418.9,10.54,,,,
303,06/20/23 06:00:00 PM,415.4,10.14,,,,
304,06/20/23 06:30:00 PM,417.0,10.28,,,,
305,06/20/23 07:00:00 PM,423.6,10.94,,,,
306,06/20/23 07:30:00 PM,422.0,10.84,,,,
307,06/20/23 08:00:00 PM,420.9,10.67,,,,
308,06/20/23 08:30:00 PM,421.6,10.74,,,,
309,06/20/23 09:00:00 PM,417.4,10.33,,,,
310,06/20/23 09:30:00 PM,420.1,10.59,,,,
311,06/20/23 10:00:00 PM,416.6,10.23,,,,
312,06/20/23 10:30:00 PM,415.0,10.15,,,,
313,06/20/23 11:00:00 PM,417.8,10.40,,,,
314,06/20/23 11:30:00 PM,427.4,11.37,,,,
315,06/21/23 12:00:00 AM,428.2,11.37,,,,
316,06/21/23 12:30:00 AM,425.5,11.13,,,,
317,06/21/23 01:00:00 AM,433.9,12.00,,,,
318,06/21/23 01:30:00 AM,431.6,11.74,,,,
319,06/21/23 02:00:00 AM,433.2,11.90,,,,
320,06/21/23 02:30:00 AM,433.6,11.94,,,,
321,06/21/23 03:00:00 AM,426.2,11.28,,,,
322,06/21/23 03:30:00 AM,431.2,11.74,,,,
323,06/21/23 04:00:00 AM,444.8,12.94,,,,
324,06/21/23 04:30:00 AM,440.1,12.54,,,,
325,06/21/23 05:00:00 AM,440.9,12.63,,,,
326,06/21/23 05:30:00 AM,443.2,12.79,,,,
327,06/21/23 06:00:00 AM,436.7,12.23,,,,
328,06/21/23 06:30:00 AM,431.2,11.75,,,,
329,06/21/23 07:00:00 AM,420.8,10.72,,,,
330,06/21/23 07:30:00 AM,425.1,11.10,,,,
331,06/21/23 08:00:00 AM,424.3,11.07,,,,
332,06/21/23 08:30:00 AM,419.7,10.63,,,,
333,06/21/23 09:00:00 AM,417.7,10.48,,,,
334,06/21/23 09:30:00 AM,416.2,10.31,,,,
335,06/21/23 10:00:00 AM,416.6,10.32,,,,
336,06/21/23 10:30:00 AM,414.3,10.06,,,,
337,06/21/23 11:00:00 AM,415.8,10.22,,,,
338,06/21/23 11:30:00 AM,415.8,10.28,,,,
339,06/21/23 12:00:00 PM,416.6,10.33,,,,
340,06/21/23 12:30:00 PM,414.3,10.05,,,,
341,06/21/23 01:00:00 PM,414.7,10.09,,,,
342,06/21/23 01:30:00 PM,415.0,10.14,,,,
343,06/21/23 02:00:00 PM,415.4,10.20,,,,
344,06/21/23 02:30:00 PM,415.0,10.16,,,,
345,06/21/23 03:00:00 PM,416.6,10.33,,,,
346,06/21/23 03:30:00 PM,417.7,10.45,,,,
347,06/21/23 04:00:00 PM,417.0,10.36,,,,
348,06/21/23 04:30:00 PM,417.7,10.42,,,,
349,06/21/23 05:00:00 PM,417.0,10.32,,,,
350,06/21/23 05:30:00 PM,417.7,10.45,,,,
351,06/21/23 06:00:00 PM,418.9,10.54,,,,
352,06/21/23 06:30:00 PM,422.0,10.88,,,,
353,06/21/23 07:00:00 PM,417.7,10.49,,,,
354,06/21/23 07:30:00 PM,421.6,10.77,,,,
355,06/21/23 08:00:00 PM,422.8,10.80,,,,
356,06/21/23 08:30:00 PM,420.1,10.57,,,,
357,06/21/23 09:00:00 PM,420.1,10.62,,,,
358,06/21/23 09:30:00 PM,426.7,11.19,,,,
359,06/21/23 10:00:00 PM,417.4,10.32,,,,
360,06/21/23 10:30:00 PM,418.9,10.53,,,,
361,06/21/23 11:00:00 PM,419.3,10.58,,,,
362,06/21/23 11:30:00 PM,421.2,10.74,,,,
363,06/22/23 12:00:00 AM,421.6,10.79,,,,
364,06/22/23 12:30:00 AM,420.4,10.70,,,,
365,06/22/23 01:00:00 AM,420.0,10.71,,,,
366,06/22/23 01:30:00 AM,423.1,10.97,,,,
367,06/22/23 02:00:00 AM,425.1,11.11,,,,
368,06/22/23 02:30:00 AM,423.5,10.97,,,,
369,06/22/23 03:00:00 AM,423.1,10.94,,,,
370,06/22/23 03:30:00 AM,424.3,11.09,,,,
371,06/22/23 04:00:00 AM,425.1,11.13,,,,
372,06/22/23 04:30:00 AM,428.5,11.48,,,,
373,06/22/23 05:00:00 AM,431.6,11.79,,,,
374,06/22/23 05:30:00 AM,427.8,11.39,,,,
375,06/22/23 06:00:00 AM,426.6,11.26,,,,
376,06/22/23 06:30:00 AM,423.9,11.01,,,,
377,06/22/23 07:00:00 AM,425.1,11.13,,,,
378,06/22/23 07:30:00 AM,429.3,11.52,,,,
379,06/22/23 08:00:00 AM,423.9,11.02,,,,
380,06/22/23 08:30:00 AM,428.6,11.44,,,,
381,06/22/23 09:00:00 AM,426.2,11.23,,,,
382,06/22/23 09:30:00 AM,424.3,11.07,,,,
383,06/22/23 10:00:00 AM,421.2,10.74,,,,
384,06/22/23 10:30:00 AM,418.9,10.58,,,,
385,06/22/23 11:00:00 AM,417.0,10.36,,,,
386,06/22/23 11:30:00 AM,418.1,10.50,,,,
387,06/22/23 12:00:00 PM,418.5,10.52,,,,
388,06/22/23 12:30:00 PM,425.9,11.16,,,,
389,06/22/23 01:00:00 PM,432.0,11.79,,,,
390,06/22/23 01:30:00 PM,437.8,12.32,,,,
391,06/22/23 02:00:00 PM,434.7,12.05,,,,
392,06/22/23 02:30:00 PM,429.3,11.54,,,,
393,06/22/23 03:00:00 PM,429.3,11.53,,,,
394,06/22/23 03:30:00 PM,426.2,11.24,,,,
395,06/22/23 04:00:00 PM,426.2,11.24,,,,
396,06/22/23 04:30:00 PM,423.9,11.02,,,,
397,06/22/23 05:00:00 PM,424.7,11.10,,,,
398,06/22/23 05:30:00 PM,425.5,11.15,,,,
399,06/22/23 06:00:00 PM,422.4,10.89,,,,
400,06/22/23 06:30:00 PM,424.3,11.09,,,,
401,06/22/23 07:00:00 PM,422.0,10.88,,,,
402,06/22/23 07:30:00 PM,420.1,10.65,,,,
403,06/22/23 08:00:00 PM,423.5,11.01,,,,
404,06/22/23 08:30:00 PM,425.4,11.20,,,,
405,06/22/23 09:00:00 PM,432.1,11.68,,,,
406,06/22/23 09:30:00 PM,428.6,11.40,,,,
407,06/22/23 10:00:00 PM,429.7,11.49,,,,
408,06/22/23 10:30:00 PM,432.1,11.63,,,,
409,06/22/23 11:00:00 PM,431.6,11.75,,,,
410,06/22/23 11:30:00 PM,430.9,11.62,,,,
411,06/23/23 12:00:00 AM,431.6,11.78,,,,
412,06/23/23 12:30:00 AM,433.6,11.94,,,,
413,06/23/23 01:00:00 AM,431.2,11.74,,,,
414,06/23/23 01:30:00 AM,432.8,11.83,,,,
415,06/23/23 02:00:00 AM,432.8,11.83,,,,
416,06/23/23 02:30:00 AM,433.6,11.94,,,,
417,06/23/23 03:00:00 AM,431.7,11.71,,,,
418,06/23/23 03:30:00 AM,434.0,11.87,,,,
419,06/23/23 04:00:00 AM,431.7,11.67,,,,
420,06/23/23 04:30:00 AM,430.9,11.62,,,,
421,06/23/23 05:00:00 AM,432.0,11.76,,,,
422,06/23/23 05:30:00 AM,432.8,11.83,,,,
423,06/23/23 06:00:00 AM,431.6,11.74,,,,
424,06/23/23 06:30:00 AM,430.9,11.59,,,,
425,06/23/23 07:00:00 AM,429.7,11.53,,,,
426,06/23/23 07:30:00 AM,429.7,11.54,,,,
427,06/23/23 08:00:00 AM,427.8,11.31,,,,
428,06/23/23 08:30:00 AM,426.3,11.16,,,,
429,06/23/23 09:00:00 AM,425.5,11.10,,,,
430,06/23/23 09:30:00 AM,425.5,11.10,,,,
431,06/23/23 10:00:00 AM,428.2,11.28,,,,
432,06/23/23 10:30:00 AM,430.9,11.67,,,,
433,06/23/23 11:00:00 AM,434.0,11.93,,,,
434,06/23/23 11:30:00 AM,431.3,11.71,,,,
435,06/23/23 12:00:00 PM,431.3,11.71,,,,
436,06/23/23 12:30:00 PM,430.9,11.67,,,,
437,06/23/23 01:00:00 PM,429.3,11.55,,,,
438,06/23/23 01:30:00 PM,425.5,11.06,,,,
439,06/23/23 02:00:00 PM,422.4,10.76,,,,
440,06/23/23 02:30:00 PM,422.4,10.77,,,,
441,06/23/23 03:00:00 PM,422.0,10.75,,,,
442,06/23/23 03:30:00 PM,423.2,10.80,,,,
443,06/23/23 04:00:00 PM,422.0,10.71,,,,
444,06/23/23 04:30:00 PM,423.2,10.81,,,,
445,06/23/23 05:00:00 PM,424.3,10.97,,,,
446,06/23/23 05:30:00 PM,424.4,10.93,,,,
447,06/23/23 06:00:00 PM,422.0,10.76,,,,
448,06/23/23 06:30:00 PM,420.1,10.58,,,,
449,06/23/23 07:00:00 PM,421.6,10.76,,,,
450,06/23/23 07:30:00 PM,423.5,11.00,,,,
451,06/23/23 08:00:00 PM,423.9,11.06,,,,
452,06/23/23 08:30:00 PM,424.7,11.14,,,,
453,06/23/23 09:00:00 PM,423.9,11.07,,,,
454,06/23/23 09:30:00 PM,424.3,11.06,,,,
455,06/23/23 10:00:00 PM,422.8,10.77,,,,
456,06/23/23 10:30:00 PM,422.0,10.77,,,,
457,06/23/23 11:00:00 PM,422.0,10.74,,,,
458,06/23/23 11:30:00 PM,423.2,10.87,,,,
459,06/24/23 12:00:00 AM,423.9,10.98,,,,
460,06/24/23 12:30:00 AM,422.4,10.84,,,,
461,06/24/23 01:00:00 AM,424.7,11.06,,,,
462,06/24/23 01:30:00 AM,428.2,11.39,,,,
463,06/24/23 02:00:00 AM,422.8,10.92,,,,
464,06/24/23 02:30:00 AM,424.7,11.09,,,,
465,06/24/23 03:00:00 AM,423.9,11.01,,,,
466,06/24/23 03:30:00 AM,424.0,10.94,,,,
467,06/24/23 04:00:00 AM,423.1,10.96,,,,
468,06/24/23 04:30:00 AM,425.1,11.10,,,,
469,06/24/23 05:00:00 AM,426.6,11.23,,,,
470,06/24/23 05:30:00 AM,429.0,11.45,,,,
471,06/24/23 06:00:00 AM,427.8,11.35,,,,
472,06/24/23 06:30:00 AM,427.0,11.29,,,,
473,06/24/23 07:00:00 AM,428.9,11.48,,,,
474,06/24/23 07:30:00 AM,428.6,11.37,,,,
475,06/24/23 08:00:00 AM,427.4,11.31,,,,
476,06/24/23 08:30:00 AM,422.8,10.90,,,,
