"Plot Title: Mendota Deephole 2m"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 21483259, SEN S/N: 21483259)","Temp, °C (LGR S/N: 21483259, SEN S/N: 21483259)","Coupler Detached (LGR S/N: 21483259)","Coupler Attached (LGR S/N: 21483259)","Host Connected (LGR S/N: 21483259)","End Of File (LGR S/N: 21483259)"
31,06/15/23 02:00:00 AM,516.6,20.22,,,,
32,06/15/23 02:30:00 AM,516.6,20.22,,,,
33,06/15/23 03:00:00 AM,514.0,19.93,,,,
34,06/15/23 03:30:00 AM,510.1,19.59,,,,
35,06/15/23 04:00:00 AM,507.0,19.30,,,,
36,06/15/23 04:30:00 AM,506.6,19.23,,,,
37,06/15/23 05:00:00 AM,506.6,19.25,,,,
38,06/15/23 05:30:00 AM,507.4,19.31,,,,
39,06/15/23 06:00:00 AM,507.0,19.26,,,,
40,06/15/23 06:30:00 AM,508.6,19.40,,,,
41,06/15/23 07:00:00 AM,509.0,19.43,,,,
42,06/15/23 07:30:00 AM,508.6,19.42,,,,
43,06/15/23 08:00:00 AM,510.1,19.50,,,,
44,06/15/23 08:30:00 AM,509.7,19.56,,,,
45,06/15/23 09:00:00 AM,511.3,19.69,,,,
46,06/15/23 09:30:00 AM,510.9,19.64,,,,
47,06/15/23 10:00:00 AM,511.2,19.72,,,,
48,06/15/23 10:30:00 AM,511.6,19.76,,,,
49,06/15/23 11:00:00 AM,513.9,19.97,,,,
50,06/15/23 11:30:00 AM,515.1,20.07,,,,
51,06/15/23 12:00:00 PM,515.5,20.11,,,,
52,06/15/23 12:30:00 PM,515.9,20.17,,,,
53,06/15/23 01:00:00 PM,517.0,20.26,,,,
54,06/15/23 01:30:00 PM,518.2,20.38,,,,
55,06/15/23 02:00:00 PM,518.5,20.42,,,,
56,06/15/23 02:30:00 PM,520.1,20.47,,,,
57,06/15/23 03:00:00 PM,519.3,20.46,,,,
58,06/15/23 03:30:00 PM,518.2,20.39,,,,
59,06/15/23 04:00:00 PM,517.8,20.35,,,,
60,06/15/23 04:30:00 PM,518.6,20.40,,,,
61,06/15/23 05:00:00 PM,518.6,20.39,,,,
62,06/15/23 05:30:00 PM,518.2,20.36,,,,
63,06/15/23 06:00:00 PM,517.4,20.29,,,,
64,06/15/23 06:30:00 PM,517.4,20.27,,,,
65,06/15/23 07:00:00 PM,517.0,20.26,,,,
66,06/15/23 07:30:00 PM,516.6,20.22,,,,
67,06/15/23 08:00:00 PM,516.2,20.19,,,,
68,06/15/23 08:30:00 PM,515.5,20.13,,,,
69,06/15/23 09:00:00 PM,515.1,20.09,,,,
70,06/15/23 09:30:00 PM,514.7,20.03,,,,
71,06/15/23 10:00:00 PM,514.3,20.00,,,,
72,06/15/23 10:30:00 PM,513.9,19.94,,,,
73,06/15/23 11:00:00 PM,513.6,19.93,,,,
74,06/15/23 11:30:00 PM,513.2,19.88,,,,
75,06/16/23 12:00:00 AM,512.4,19.85,,,,
76,06/16/23 12:30:00 AM,512.4,19.86,,,,
77,06/16/23 01:00:00 AM,512.4,19.82,,,,
78,06/16/23 01:30:00 AM,512.0,19.78,,,,
79,06/16/23 02:00:00 AM,511.6,19.76,,,,
80,06/16/23 02:30:00 AM,510.8,19.72,,,,
81,06/16/23 03:00:00 AM,510.8,19.69,,,,
82,06/16/23 03:30:00 AM,510.9,19.67,,,,
83,06/16/23 04:00:00 AM,510.1,19.64,,,,
84,06/16/23 04:30:00 AM,510.5,19.64,,,,
85,06/16/23 05:00:00 AM,510.1,19.61,,,,
86,06/16/23 05:30:00 AM,510.1,19.60,,,,
87,06/16/23 06:00:00 AM,509.7,19.57,,,,
88,06/16/23 06:30:00 AM,509.7,19.57,,,,
89,06/16/23 07:00:00 AM,509.7,19.55,,,,
90,06/16/23 07:30:00 AM,509.7,19.53,,,,
91,06/16/23 08:00:00 AM,508.9,19.53,,,,
92,06/16/23 08:30:00 AM,508.9,19.52,,,,
93,06/16/23 09:00:00 AM,508.9,19.52,,,,
94,06/16/23 09:30:00 AM,510.5,19.61,,,,
95,06/16/23 10:00:00 AM,510.1,19.59,,,,
96,06/16/23 10:30:00 AM,510.1,19.63,,,,
97,06/16/23 11:00:00 AM,510.5,19.63,,,,
98,06/16/23 11:30:00 AM,510.5,19.67,,,,
99,06/16/23 12:00:00 PM,510.8,19.72,,,,
100,06/16/23 12:30:00 PM,511.2,19.76,,,,
101,06/16/23 01:00:00 PM,511.2,19.77,,,,
102,06/16/23 01:30:00 PM,510.5,19.65,,,,
103,06/16/23 02:00:00 PM,510.1,19.63,,,,
104,06/16/23 02:30:00 PM,510.5,19.64,,,,
105,06/16/23 03:00:00 PM,510.4,19.71,,,,
106,06/16/23 03:30:00 PM,510.4,19.72,,,,
107,06/16/23 04:00:00 PM,510.8,19.75,,,,
108,06/16/23 04:30:00 PM,510.1,19.65,,,,
109,06/16/23 05:00:00 PM,509.7,19.65,,,,
110,06/16/23 05:30:00 PM,510.8,19.76,,,,
111,06/16/23 06:00:00 PM,510.8,19.76,,,,
112,06/16/23 06:30:00 PM,512.8,19.90,,,,
113,06/16/23 07:00:00 PM,514.3,20.05,,,,
114,06/16/23 07:30:00 PM,513.9,20.06,,,,
115,06/16/23 08:00:00 PM,513.9,20.06,,,,
116,06/16/23 08:30:00 PM,512.0,19.84,,,,
117,06/16/23 09:00:00 PM,512.7,19.94,,,,
118,06/16/23 09:30:00 PM,513.9,20.06,,,,
119,06/16/23 10:00:00 PM,512.7,19.94,,,,
120,06/16/23 10:30:00 PM,512.0,19.86,,,,
121,06/16/23 11:00:00 PM,512.0,19.86,,,,
122,06/16/23 11:30:00 PM,512.4,19.89,,,,
123,06/17/23 12:00:00 AM,512.4,19.88,,,,
124,06/17/23 12:30:00 AM,514.3,20.02,,,,
125,06/17/23 01:00:00 AM,514.7,20.10,,,,
126,06/17/23 01:30:00 AM,514.3,20.05,,,,
127,06/17/23 02:00:00 AM,515.1,20.14,,,,
128,06/17/23 02:30:00 AM,517.4,20.29,,,,
129,06/17/23 03:00:00 AM,517.4,20.31,,,,
130,06/17/23 03:30:00 AM,517.0,20.30,,,,
131,06/17/23 04:00:00 AM,517.8,20.35,,,,
132,06/17/23 04:30:00 AM,517.8,20.35,,,,
133,06/17/23 05:00:00 AM,518.6,20.35,,,,
134,06/17/23 05:30:00 AM,518.6,20.34,,,,
135,06/17/23 06:00:00 AM,517.0,20.26,,,,
136,06/17/23 06:30:00 AM,516.6,20.21,,,,
137,06/17/23 07:00:00 AM,515.1,20.07,,,,
138,06/17/23 07:30:00 AM,514.7,20.07,,,,
139,06/17/23 08:00:00 AM,514.3,20.02,,,,
140,06/17/23 08:30:00 AM,513.6,19.89,,,,
141,06/17/23 09:00:00 AM,512.7,19.92,,,,
142,06/17/23 09:30:00 AM,512.4,19.85,,,,
143,06/17/23 10:00:00 AM,511.2,19.73,,,,
144,06/17/23 10:30:00 AM,510.5,19.67,,,,
145,06/17/23 11:00:00 AM,510.1,19.65,,,,
146,06/17/23 11:30:00 AM,510.8,19.69,,,,
147,06/17/23 12:00:00 PM,511.2,19.75,,,,
148,06/17/23 12:30:00 PM,511.6,19.81,,,,
149,06/17/23 01:00:00 PM,511.2,19.76,,,,
150,06/17/23 01:30:00 PM,512.4,19.88,,,,
151,06/17/23 02:00:00 PM,512.4,19.90,,,,
152,06/17/23 02:30:00 PM,515.0,20.17,,,,
153,06/17/23 03:00:00 PM,516.2,20.26,,,,
154,06/17/23 03:30:00 PM,518.5,20.51,,,,
155,06/17/23 04:00:00 PM,519.7,20.56,,,,
156,06/17/23 04:30:00 PM,520.4,20.64,,,,
157,06/17/23 05:00:00 PM,527.8,21.22,,,,
158,06/17/23 05:30:00 PM,524.3,20.98,,,,
159,06/17/23 06:00:00 PM,525.1,21.05,,,,
160,06/17/23 06:30:00 PM,523.9,20.94,,,,
161,06/17/23 07:00:00 PM,524.3,21.00,,,,
162,06/17/23 07:30:00 PM,526.6,21.15,,,,
163,06/17/23 08:00:00 PM,522.0,20.79,,,,
164,06/17/23 08:30:00 PM,520.1,20.57,,,,
165,06/17/23 09:00:00 PM,519.3,20.48,,,,
166,06/17/23 09:30:00 PM,517.8,20.38,,,,
167,06/17/23 10:00:00 PM,516.6,20.27,,,,
168,06/17/23 10:30:00 PM,515.4,20.18,,,,
169,06/17/23 11:00:00 PM,516.2,20.21,,,,
170,06/17/23 11:30:00 PM,519.7,20.54,,,,
171,06/18/23 12:00:00 AM,517.0,20.27,,,,
172,06/18/23 12:30:00 AM,517.0,20.31,,,,
173,06/18/23 01:00:00 AM,517.4,20.32,,,,
174,06/18/23 01:30:00 AM,516.6,20.26,,,,
175,06/18/23 02:00:00 AM,515.4,20.17,,,,
176,06/18/23 02:30:00 AM,515.5,20.13,,,,
177,06/18/23 03:00:00 AM,515.1,20.10,,,,
178,06/18/23 03:30:00 AM,514.3,20.05,,,,
179,06/18/23 04:00:00 AM,513.9,20.00,,,,
180,06/18/23 04:30:00 AM,512.8,19.88,,,,
181,06/18/23 05:00:00 AM,511.6,19.80,,,,
182,06/18/23 05:30:00 AM,510.8,19.72,,,,
183,06/18/23 06:00:00 AM,510.1,19.67,,,,
184,06/18/23 06:30:00 AM,510.1,19.67,,,,
185,06/18/23 07:00:00 AM,510.1,19.64,,,,
186,06/18/23 07:30:00 AM,510.0,19.69,,,,
187,06/18/23 08:00:00 AM,510.1,19.65,,,,
188,06/18/23 08:30:00 AM,510.1,19.67,,,,
189,06/18/23 09:00:00 AM,509.7,19.64,,,,
190,06/18/23 09:30:00 AM,508.1,19.55,,,,
191,06/18/23 10:00:00 AM,508.1,19.55,,,,
192,06/18/23 10:30:00 AM,510.0,19.76,,,,
193,06/18/23 11:00:00 AM,512.4,19.89,,,,
194,06/18/23 11:30:00 AM,511.6,19.86,,,,
195,06/18/23 12:00:00 PM,511.5,19.90,,,,
196,06/18/23 12:30:00 PM,513.5,20.02,,,,
197,06/18/23 01:00:00 PM,512.7,20.02,,,,
198,06/18/23 01:30:00 PM,513.9,20.10,,,,
199,06/18/23 02:00:00 PM,515.1,20.14,,,,
200,06/18/23 02:30:00 PM,514.3,20.10,,,,
201,06/18/23 03:00:00 PM,514.7,20.13,,,,
202,06/18/23 03:30:00 PM,515.4,20.18,,,,
203,06/18/23 04:00:00 PM,515.8,20.23,,,,
204,06/18/23 04:30:00 PM,515.4,20.21,,,,
205,06/18/23 05:00:00 PM,515.4,20.22,,,,
206,06/18/23 05:30:00 PM,515.4,20.25,,,,
207,06/18/23 06:00:00 PM,515.0,20.19,,,,
208,06/18/23 06:30:00 PM,515.0,20.19,,,,
209,06/18/23 07:00:00 PM,515.0,20.18,,,,
210,06/18/23 07:30:00 PM,515.0,20.17,,,,
211,06/18/23 08:00:00 PM,515.4,20.18,,,,
212,06/18/23 08:30:00 PM,515.4,20.21,,,,
213,06/18/23 09:00:00 PM,515.4,20.19,,,,
214,06/18/23 09:30:00 PM,515.4,20.18,,,,
215,06/18/23 10:00:00 PM,515.4,20.18,,,,
216,06/18/23 10:30:00 PM,515.4,20.17,,,,
217,06/18/23 11:00:00 PM,515.0,20.15,,,,
218,06/18/23 11:30:00 PM,514.7,20.13,,,,
219,06/19/23 12:00:00 AM,514.3,20.10,,,,
220,06/19/23 12:30:00 AM,514.3,20.10,,,,
221,06/19/23 01:00:00 AM,513.9,20.09,,,,
222,06/19/23 01:30:00 AM,513.9,20.11,,,,
223,06/19/23 02:00:00 AM,514.2,20.15,,,,
224,06/19/23 02:30:00 AM,514.6,20.21,,,,
225,06/19/23 03:00:00 AM,514.6,20.18,,,,
226,06/19/23 03:30:00 AM,514.6,20.18,,,,
227,06/19/23 04:00:00 AM,514.6,20.18,,,,
228,06/19/23 04:30:00 AM,514.6,20.15,,,,
229,06/19/23 05:00:00 AM,514.6,20.15,,,,
230,06/19/23 05:30:00 AM,515.4,20.17,,,,
231,06/19/23 06:00:00 AM,515.0,20.15,,,,
232,06/19/23 06:30:00 AM,515.5,20.15,,,,
233,06/19/23 07:00:00 AM,515.5,20.14,,,,
234,06/19/23 07:30:00 AM,515.4,20.17,,,,
235,06/19/23 08:00:00 AM,516.6,20.26,,,,
236,06/19/23 08:30:00 AM,517.4,20.34,,,,
237,06/19/23 09:00:00 AM,518.2,20.39,,,,
238,06/19/23 09:30:00 AM,518.2,20.39,,,,
239,06/19/23 10:00:00 AM,518.1,20.40,,,,
240,06/19/23 10:30:00 AM,518.5,20.46,,,,
241,06/19/23 11:00:00 AM,518.2,20.39,,,,
242,06/19/23 11:30:00 AM,517.8,20.35,,,,
243,06/19/23 12:00:00 PM,516.6,20.31,,,,
244,06/19/23 12:30:00 PM,517.4,20.38,,,,
245,06/19/23 01:00:00 PM,518.1,20.46,,,,
246,06/19/23 01:30:00 PM,518.5,20.51,,,,
247,06/19/23 02:00:00 PM,520.1,20.61,,,,
248,06/19/23 02:30:00 PM,521.2,20.75,,,,
249,06/19/23 03:00:00 PM,522.0,20.80,,,,
250,06/19/23 03:30:00 PM,525.5,21.07,,,,
251,06/19/23 04:00:00 PM,524.7,21.06,,,,
252,06/19/23 04:30:00 PM,526.6,21.22,,,,
253,06/19/23 05:00:00 PM,529.3,21.46,,,,
254,06/19/23 05:30:00 PM,529.3,21.46,,,,
255,06/19/23 06:00:00 PM,530.8,21.59,,,,
256,06/19/23 06:30:00 PM,529.7,21.51,,,,
257,06/19/23 07:00:00 PM,530.8,21.63,,,,
258,06/19/23 07:30:00 PM,528.9,21.46,,,,
259,06/19/23 08:00:00 PM,528.1,21.40,,,,
260,06/19/23 08:30:00 PM,526.2,21.18,,,,
261,06/19/23 09:00:00 PM,523.9,21.05,,,,
262,06/19/23 09:30:00 PM,523.1,20.97,,,,
263,06/19/23 10:00:00 PM,522.3,20.88,,,,
264,06/19/23 10:30:00 PM,521.2,20.81,,,,
265,06/19/23 11:00:00 PM,520.4,20.75,,,,
266,06/19/23 11:30:00 PM,520.8,20.73,,,,
267,06/20/23 12:00:00 AM,519.6,20.64,,,,
268,06/20/23 12:30:00 AM,519.3,20.60,,,,
269,06/20/23 01:00:00 AM,518.9,20.57,,,,
270,06/20/23 01:30:00 AM,518.5,20.55,,,,
271,06/20/23 02:00:00 AM,518.1,20.52,,,,
272,06/20/23 02:30:00 AM,517.7,20.47,,,,
273,06/20/23 03:00:00 AM,517.7,20.47,,,,
274,06/20/23 03:30:00 AM,517.3,20.46,,,,
275,06/20/23 04:00:00 AM,517.3,20.47,,,,
276,06/20/23 04:30:00 AM,517.3,20.46,,,,
277,06/20/23 05:00:00 AM,517.7,20.48,,,,
278,06/20/23 05:30:00 AM,518.5,20.54,,,,
279,06/20/23 06:00:00 AM,518.5,20.54,,,,
280,06/20/23 06:30:00 AM,518.5,20.56,,,,
281,06/20/23 07:00:00 AM,518.5,20.57,,,,
282,06/20/23 07:30:00 AM,519.6,20.68,,,,
283,06/20/23 08:00:00 AM,519.2,20.68,,,,
284,06/20/23 08:30:00 AM,518.4,20.64,,,,
285,06/20/23 09:00:00 AM,518.5,20.57,,,,
286,06/20/23 09:30:00 AM,519.2,20.72,,,,
287,06/20/23 10:00:00 AM,519.5,20.82,,,,
288,06/20/23 10:30:00 AM,522.6,21.09,,,,
289,06/20/23 11:00:00 AM,520.6,21.06,,,,
290,06/20/23 11:30:00 AM,521.0,21.06,,,,
291,06/20/23 12:00:00 PM,521.8,21.11,,,,
292,06/20/23 12:30:00 PM,530.4,21.68,,,,
293,06/20/23 01:00:00 PM,533.1,21.86,,,,
294,06/20/23 01:30:00 PM,531.2,21.73,,,,
295,06/20/23 02:00:00 PM,531.2,21.71,,,,
296,06/20/23 02:30:00 PM,528.8,21.56,,,,
297,06/20/23 03:00:00 PM,530.0,21.67,,,,
298,06/20/23 03:30:00 PM,529.6,21.63,,,,
299,06/20/23 04:00:00 PM,530.4,21.68,,,,
300,06/20/23 04:30:00 PM,532.3,21.81,,,,
301,06/20/23 05:00:00 PM,531.5,21.79,,,,
302,06/20/23 05:30:00 PM,530.4,21.69,,,,
303,06/20/23 06:00:00 PM,529.6,21.65,,,,
304,06/20/23 06:30:00 PM,528.4,21.57,,,,
305,06/20/23 07:00:00 PM,527.3,21.48,,,,
306,06/20/23 07:30:00 PM,526.1,21.39,,,,
307,06/20/23 08:00:00 PM,524.5,21.29,,,,
308,06/20/23 08:30:00 PM,524.1,21.30,,,,
309,06/20/23 09:00:00 PM,524.6,21.26,,,,
310,06/20/23 09:30:00 PM,523.8,21.21,,,,
311,06/20/23 10:00:00 PM,523.8,21.18,,,,
312,06/20/23 10:30:00 PM,523.4,21.15,,,,
313,06/20/23 11:00:00 PM,522.6,21.14,,,,
314,06/20/23 11:30:00 PM,523.0,21.22,,,,
315,06/21/23 12:00:00 AM,523.8,21.25,,,,
316,06/21/23 12:30:00 AM,523.0,21.15,,,,
317,06/21/23 01:00:00 AM,523.0,21.17,,,,
318,06/21/23 01:30:00 AM,523.4,21.21,,,,
319,06/21/23 02:00:00 AM,523.0,21.19,,,,
320,06/21/23 02:30:00 AM,523.7,21.26,,,,
321,06/21/23 03:00:00 AM,524.9,21.39,,,,
322,06/21/23 03:30:00 AM,523.7,21.34,,,,
323,06/21/23 04:00:00 AM,524.1,21.39,,,,
324,06/21/23 04:30:00 AM,522.9,21.39,,,,
325,06/21/23 05:00:00 AM,523.7,21.32,,,,
326,06/21/23 05:30:00 AM,523.3,21.29,,,,
327,06/21/23 06:00:00 AM,522.1,21.26,,,,
328,06/21/23 06:30:00 AM,522.5,21.25,,,,
329,06/21/23 07:00:00 AM,521.7,21.25,,,,
330,06/21/23 07:30:00 AM,523.0,21.18,,,,
331,06/21/23 08:00:00 AM,523.4,21.21,,,,
332,06/21/23 08:30:00 AM,522.5,21.27,,,,
333,06/21/23 09:00:00 AM,522.9,21.40,,,,
334,06/21/23 09:30:00 AM,524.1,21.29,,,,
335,06/21/23 10:00:00 AM,522.6,21.19,,,,
336,06/21/23 10:30:00 AM,522.2,21.19,,,,
337,06/21/23 11:00:00 AM,524.9,21.38,,,,
338,06/21/23 11:30:00 AM,524.8,21.56,,,,
339,06/21/23 12:00:00 PM,524.8,21.54,,,,
340,06/21/23 12:30:00 PM,525.6,21.64,,,,
341,06/21/23 01:00:00 PM,525.6,21.64,,,,
342,06/21/23 01:30:00 PM,526.3,21.77,,,,
343,06/21/23 02:00:00 PM,525.9,21.72,,,,
344,06/21/23 02:30:00 PM,527.9,21.73,,,,
345,06/21/23 03:00:00 PM,529.3,22.19,,,,
346,06/21/23 03:30:00 PM,526.6,21.86,,,,
347,06/21/23 04:00:00 PM,528.6,22.06,,,,
348,06/21/23 04:30:00 PM,527.9,21.79,,,,
349,06/21/23 05:00:00 PM,526.8,21.67,,,,
350,06/21/23 05:30:00 PM,526.0,21.64,,,,
351,06/21/23 06:00:00 PM,527.7,21.42,,,,
352,06/21/23 06:30:00 PM,525.2,21.64,,,,
353,06/21/23 07:00:00 PM,528.9,22.10,,,,
354,06/21/23 07:30:00 PM,531.3,22.21,,,,
355,06/21/23 08:00:00 PM,533.2,22.42,,,,
356,06/21/23 08:30:00 PM,533.2,22.38,,,,
357,06/21/23 09:00:00 PM,533.2,22.36,,,,
358,06/21/23 09:30:00 PM,532.4,22.34,,,,
359,06/21/23 10:00:00 PM,531.6,22.36,,,,
360,06/21/23 10:30:00 PM,531.2,22.43,,,,
361,06/21/23 11:00:00 PM,531.9,22.52,,,,
362,06/21/23 11:30:00 PM,533.1,22.64,,,,
363,06/22/23 12:00:00 AM,533.1,22.65,,,,
364,06/22/23 12:30:00 AM,532.6,22.71,,,,
365,06/22/23 01:00:00 AM,531.5,22.61,,,,
366,06/22/23 01:30:00 AM,531.9,22.58,,,,
367,06/22/23 02:00:00 AM,531.5,22.58,,,,
368,06/22/23 02:30:00 AM,531.1,22.58,,,,
369,06/22/23 03:00:00 AM,530.7,22.50,,,,
370,06/22/23 03:30:00 AM,530.8,22.47,,,,
371,06/22/23 04:00:00 AM,531.5,22.55,,,,
372,06/22/23 04:30:00 AM,531.9,22.55,,,,
373,06/22/23 05:00:00 AM,529.9,22.50,,,,
374,06/22/23 05:30:00 AM,531.1,22.61,,,,
375,06/22/23 06:00:00 AM,531.9,22.67,,,,
376,06/22/23 06:30:00 AM,531.8,22.69,,,,
377,06/22/23 07:00:00 AM,532.2,22.69,,,,
378,06/22/23 07:30:00 AM,532.2,22.72,,,,
379,06/22/23 08:00:00 AM,532.2,22.77,,,,
380,06/22/23 08:30:00 AM,531.4,22.79,,,,
381,06/22/23 09:00:00 AM,532.2,22.80,,,,
382,06/22/23 09:30:00 AM,531.4,22.76,,,,
383,06/22/23 10:00:00 AM,526.8,22.31,,,,
384,06/22/23 10:30:00 AM,525.9,22.43,,,,
385,06/22/23 11:00:00 AM,523.7,22.14,,,,
386,06/22/23 11:30:00 AM,529.1,22.60,,,,
387,06/22/23 12:00:00 PM,530.6,22.79,,,,
388,06/22/23 12:30:00 PM,530.6,22.75,,,,
389,06/22/23 01:00:00 PM,530.9,22.88,,,,
390,06/22/23 01:30:00 PM,531.7,22.85,,,,
391,06/22/23 02:00:00 PM,532.1,22.92,,,,
392,06/22/23 02:30:00 PM,531.7,22.88,,,,
393,06/22/23 03:00:00 PM,531.3,22.93,,,,
394,06/22/23 03:30:00 PM,530.2,22.80,,,,
395,06/22/23 04:00:00 PM,529.7,22.94,,,,
396,06/22/23 04:30:00 PM,530.4,23.04,,,,
397,06/22/23 05:00:00 PM,536.7,23.38,,,,
398,06/22/23 05:30:00 PM,536.3,23.33,,,,
399,06/22/23 06:00:00 PM,541.4,23.64,,,,
400,06/22/23 06:30:00 PM,542.6,23.73,,,,
401,06/22/23 07:00:00 PM,543.0,23.67,,,,
402,06/22/23 07:30:00 PM,540.3,23.50,,,,
403,06/22/23 08:00:00 PM,538.4,23.31,,,,
404,06/22/23 08:30:00 PM,537.2,23.22,,,,
405,06/22/23 09:00:00 PM,536.0,23.21,,,,
406,06/22/23 09:30:00 PM,535.6,23.14,,,,
407,06/22/23 10:00:00 PM,536.0,23.13,,,,
408,06/22/23 10:30:00 PM,535.2,23.13,,,,
409,06/22/23 11:00:00 PM,535.6,23.15,,,,
410,06/22/23 11:30:00 PM,536.0,23.18,,,,
411,06/23/23 12:00:00 AM,536.4,23.22,,,,
412,06/23/23 12:30:00 AM,536.4,23.25,,,,
413,06/23/23 01:00:00 AM,536.0,23.17,,,,
414,06/23/23 01:30:00 AM,536.0,23.15,,,,
415,06/23/23 02:00:00 AM,535.6,23.14,,,,
416,06/23/23 02:30:00 AM,537.1,23.30,,,,
417,06/23/23 03:00:00 AM,535.2,23.26,,,,
418,06/23/23 03:30:00 AM,535.2,23.21,,,,
419,06/23/23 04:00:00 AM,535.2,23.22,,,,
420,06/23/23 04:30:00 AM,535.6,23.23,,,,
421,06/23/23 05:00:00 AM,535.2,23.21,,,,
422,06/23/23 05:30:00 AM,535.2,23.15,,,,
423,06/23/23 06:00:00 AM,534.8,23.13,,,,
424,06/23/23 06:30:00 AM,534.4,23.19,,,,
425,06/23/23 07:00:00 AM,535.5,23.33,,,,
426,06/23/23 07:30:00 AM,535.5,23.36,,,,
427,06/23/23 08:00:00 AM,535.5,23.42,,,,
428,06/23/23 08:30:00 AM,535.9,23.44,,,,
429,06/23/23 09:00:00 AM,537.0,23.48,,,,
430,06/23/23 09:30:00 AM,538.2,23.52,,,,
431,06/23/23 10:00:00 AM,538.2,23.54,,,,
432,06/23/23 10:30:00 AM,539.0,23.60,,,,
433,06/23/23 11:00:00 AM,538.6,23.65,,,,
434,06/23/23 11:30:00 AM,539.3,23.69,,,,
435,06/23/23 12:00:00 PM,538.5,23.69,,,,
436,06/23/23 12:30:00 PM,538.9,23.72,,,,
437,06/23/23 01:00:00 PM,538.5,23.72,,,,
438,06/23/23 01:30:00 PM,539.3,23.77,,,,
439,06/23/23 02:00:00 PM,538.5,23.72,,,,
440,06/23/23 02:30:00 PM,538.2,23.67,,,,
441,06/23/23 03:00:00 PM,538.2,23.56,,,,
442,06/23/23 03:30:00 PM,537.0,23.54,,,,
443,06/23/23 04:00:00 PM,537.0,23.51,,,,
444,06/23/23 04:30:00 PM,538.6,23.65,,,,
445,06/23/23 05:00:00 PM,536.2,23.55,,,,
446,06/23/23 05:30:00 PM,536.6,23.61,,,,
447,06/23/23 06:00:00 PM,537.7,23.71,,,,
448,06/23/23 06:30:00 PM,538.5,23.83,,,,
449,06/23/23 07:00:00 PM,540.0,24.01,,,,
450,06/23/23 07:30:00 PM,542.7,24.18,,,,
451,06/23/23 08:00:00 PM,545.0,24.35,,,,
452,06/23/23 08:30:00 PM,546.2,24.43,,,,
453,06/23/23 09:00:00 PM,545.4,24.35,,,,
454,06/23/23 09:30:00 PM,543.1,24.23,,,,
455,06/23/23 10:00:00 PM,541.5,24.21,,,,
456,06/23/23 10:30:00 PM,542.2,24.42,,,,
457,06/23/23 11:00:00 PM,542.2,24.38,,,,
458,06/23/23 11:30:00 PM,537.9,24.15,,,,
459,06/24/23 12:00:00 AM,539.1,24.13,,,,
460,06/24/23 12:30:00 AM,548.0,24.76,,,,
461,06/24/23 01:00:00 AM,553.8,25.18,,,,
462,06/24/23 01:30:00 AM,551.5,24.96,,,,
463,06/24/23 02:00:00 AM,542.6,24.30,,,,
464,06/24/23 02:30:00 AM,539.6,23.92,,,,
465,06/24/23 03:00:00 AM,538.5,23.84,,,,
466,06/24/23 03:30:00 AM,534.9,23.68,,,,
467,06/24/23 04:00:00 AM,536.2,23.58,,,,
468,06/24/23 04:30:00 AM,536.2,23.56,,,,
469,06/24/23 05:00:00 AM,537.0,23.51,,,,
